person_id,raw_visits_w0,visits_u_w0,raw_visits_w1,visits_u_w1,day_range_w1,active_days_w1,count_domains_w1,raw_visits_w2,visits_u_w2,day_range_w2,active_days_w2,count_domains_w2,raw_visits_w3,visits_u_w3,day_range_w3,active_days_w3,count_domains_w3,raw_visits_w4,visits_u_w4,diff_day_range_w1_w2
560,91277,72200,11366,9988,92,92,365,17538,16340,93,93,502,13539,12942,73,73,396,323,271,-1
561,0,0,25059,11387,90,37,392,18728,9473,101,48,525,7362,3692,72,18,263,4348,2266,-11
562,0,0,5016,2042,32,7,154,74071,24115,99,94,680,87423,42072,90,86,694,80,40,-67
563,0,0,67559,34674,90,61,1241,56623,28126,90,55,640,38850,20394,80,51,582,5746,3277,0
564,0,0,23171,11112,90,89,422,6038,3439,93,40,183,1286,894,9,9,101,4245,1922,-3
565,0,0,16447,7693,56,41,276,5797,3546,99,59,238,36759,19788,79,59,955,2658,1506,-43
566,0,0,19526,8687,90,60,289,42952,34359,108,75,675,42816,25387,86,86,574,62,49,-18
567,0,0,40215,20408,91,64,904,66801,36561,91,91,1222,4330,2962,7,7,235,8928,4564,0
568,0,0,18451,9466,19,19,518,7094,3094,101,12,209,4403,2149,81,9,200,3342,1434,-82
569,0,0,0,0,0,0,0,599208,107162,94,83,1871,1731,1089,2,2,102,0,0,
570,0,0,8907,2879,23,23,229,3543,1093,75,16,84,58,8,1,1,3,1956,715,-52
571,112054,16630,18960,13336,91,57,243,87185,16780,91,83,303,21702,13101,81,66,223,1205,1036,0
572,0,0,8895,3483,91,91,185,2180,1011,96,96,69,6207,2219,82,82,99,284,144,-5
573,0,0,10337,5082,23,23,356,6318,2980,94,57,193,413,274,100,14,46,262,180,-71
574,62223,14714,150212,27007,57,57,675,125042,55689,92,92,1151,291420,47280,76,75,891,36270,4593,-35
575,0,0,24062,11110,91,81,323,48360,21752,92,86,511,40468,18396,82,80,476,23,15,-1
576,2147,666,10255,6439,83,27,143,16401,8987,92,31,174,20057,10823,83,40,189,350,185,
577,0,0,41581,18954,91,83,533,36144,15270,76,69,538,19313,11128,74,69,566,1978,1321,15
578,0,0,1273,586,48,6,50,3734,2062,124,27,113,150048,72243,82,73,672,246,144,
579,0,0,62026,17554,90,85,611,7575,3605,94,53,204,40942,12995,84,76,664,6702,1457,-4
580,0,0,75158,34419,90,90,752,52585,28342,104,100,648,52824,25669,77,77,607,3629,1842,-14
581,0,0,63097,25867,63,63,836,31021,17961,93,92,853,34890,20233,75,61,715,18756,7357,-30
582,0,0,30870,16864,91,88,564,19497,10793,90,88,333,17231,9144,85,82,384,9,7,1
583,0,0,8565,4379,28,27,266,439,309,96,4,32,6515,3899,85,31,237,709,443,
584,11726,7811,4767,3644,83,77,345,10312,8052,109,101,510,9863,7423,79,75,496,33,25,-26
585,0,0,23105,12002,90,83,321,11790,3124,103,13,85,7692,2629,62,10,97,14939,6337,-13
586,0,0,109064,39152,91,91,625,12180,7810,108,108,259,15287,9118,76,76,295,4452,3460,-17
587,61296,49153,39604,36017,36,36,489,95908,72981,96,88,679,36782,33537,39,39,399,207,186,-60
588,0,0,9903,4562,26,26,185,3712,1800,99,13,129,22561,11552,78,76,369,2193,1106,-73
589,0,0,14619,5792,90,90,347,17691,7656,90,90,344,12898,5741,82,82,288,34,19,0
590,0,0,0,0,0,0,0,27187,15092,79,40,352,13383,7409,84,35,230,9967,5903,
591,0,0,49813,25767,91,91,970,13676,5880,96,12,273,101177,45962,83,83,1404,441,162,-5
592,0,0,6797,3030,73,44,241,27800,4739,115,55,276,2853,2208,50,34,191,7184,5371,-42
593,31784,23965,54759,42797,91,91,1001,48335,38594,92,92,841,31,28,1,1,7,0,0,-1
594,0,0,339449,149799,91,91,4190,191220,84633,102,73,2258,279562,106412,76,76,1421,735,319,-11
595,0,0,49809,26121,91,91,1471,13703,7533,95,89,607,32902,14257,80,63,804,70,22,-4
596,0,0,95667,39289,91,91,460,35011,21315,63,63,410,48129,21986,85,85,201,45,40,28
597,0,0,8513,2499,78,21,203,24552,13214,93,91,312,12987,7104,83,77,214,22,9,-15
598,0,0,49526,15113,90,88,677,21593,8158,96,85,481,28830,8530,81,76,474,3080,1116,-6
599,0,0,56827,26797,91,63,361,76227,37873,93,82,424,60222,31404,75,61,414,12774,6265,-2
600,0,0,10705,4246,20,12,175,49829,18173,71,69,344,33242,12910,84,74,258,1194,744,-51
601,25430,14172,347007,113800,92,92,1025,26910,9275,71,11,373,194652,65701,41,41,688,0,0,21
602,0,0,66377,30020,30,30,656,60036,42651,104,104,1073,17796,12843,76,76,215,2726,1730,-74
603,0,0,19604,11772,46,32,819,23944,13586,90,55,1086,18351,10053,80,50,838,904,473,-44
604,0,0,11504,4946,85,35,208,41491,17484,93,49,443,19144,8738,79,30,321,6617,3357,-8
605,0,0,63543,28085,91,86,861,74068,31299,92,91,991,70181,29312,77,77,883,0,0,-1
606,0,0,1708,1001,89,13,72,2072,1216,91,35,84,6382,3893,84,63,183,19,13,-2
607,0,0,51765,27646,83,83,886,11859,4614,93,19,304,21333,10768,83,83,631,31,17,-10
608,0,0,34684,9995,88,55,380,7645,2197,103,15,94,2613,843,8,6,62,0,0,-15
609,0,0,37121,16599,90,75,523,152195,64263,92,88,974,7386,2715,93,8,132,4166,2165,-2
610,0,0,29524,15637,91,91,617,17415,10106,95,63,419,31515,16801,86,79,561,358,216,-4
611,0,0,11089,5860,90,87,328,661,378,91,8,53,6808,4003,81,52,194,35,17,-1
612,0,0,48538,24726,51,51,637,77415,37577,94,80,810,10827,7680,73,46,411,8322,4010,-43
613,0,0,19562,9216,90,90,269,14245,6846,73,73,205,17351,6700,75,75,211,1384,565,17
614,0,0,14811,5988,74,74,200,1846,749,101,13,76,9092,3593,81,51,224,1211,318,-27
615,0,0,5360,3996,82,24,134,1681,879,63,7,65,23108,12038,82,41,383,8590,4213,19
616,0,0,55980,32231,90,90,591,30664,14859,92,39,438,42031,23396,82,74,562,247,138,-2
617,0,0,3526,1545,21,17,191,24466,12074,69,51,623,13872,6973,83,42,530,3226,1755,-48
618,0,0,15442,8898,62,61,535,3254,1920,66,9,180,11497,5686,94,17,309,4126,2278,-4
619,0,0,18843,9173,90,87,140,8904,4459,91,87,112,5622,3336,85,55,121,816,283,-1
620,0,0,93294,44323,80,80,506,45535,20734,91,35,401,10736,6670,77,76,221,14638,4002,-11
621,0,0,19274,10891,90,67,369,1346,862,93,8,98,7209,4012,82,26,210,2431,1167,-3
622,0,0,4365,1823,29,22,117,11634,4864,94,10,232,56532,23281,82,65,516,9916,5185,-65
623,0,0,59522,40159,90,88,919,25420,20040,92,70,633,29670,23153,87,74,639,26,15,-2
624,0,0,211441,82769,90,90,1317,313555,99082,97,92,1190,289800,87687,83,83,1138,668,169,-7
625,0,0,17259,7887,91,91,385,17994,8512,91,91,374,18902,8895,84,84,409,2799,1395,0
626,0,0,11229,6217,86,25,332,19614,10048,93,38,362,8815,5236,86,51,247,42,38,-7
627,0,0,14168,5611,91,83,249,15017,5375,73,35,242,15866,6132,75,72,260,1339,589,18
628,0,0,23316,12121,79,79,375,4212,2796,114,84,225,3017,959,66,30,78,6,1,-35
629,0,0,12589,9500,44,38,311,5757,4006,93,14,239,4113,2422,84,24,227,11138,5349,-49
630,0,0,4129,2398,90,90,256,20132,10581,98,98,513,4664,2545,80,79,201,1685,796,-8
631,0,0,30802,15115,90,85,632,27681,14668,99,84,558,10271,5651,95,86,347,3364,1583,-9
632,57459,35985,14202,9920,91,60,213,7112,2546,95,56,236,17,9,1,1,4,0,0,-4
633,0,0,70491,25440,91,91,357,74928,30791,107,93,345,72030,32847,79,79,419,4245,2349,-16
634,0,0,2227,1135,87,47,121,19703,10902,58,42,418,39243,21878,90,90,718,3412,1814,29
635,0,0,46761,18167,48,44,456,63410,24227,89,53,581,56906,24102,82,64,622,5214,2525,-41
636,0,0,26900,17694,86,51,492,24904,13017,67,53,554,648,449,84,38,55,279,212,19
637,0,0,18846,8970,91,87,217,8005,5026,94,54,179,1224,670,78,5,46,3020,1519,-3
638,27326,20055,4781,3391,90,50,162,2394,1874,105,18,99,5830,4208,78,51,123,376,292,-15
639,0,0,14848,9167,81,34,346,95291,42274,90,90,930,229,106,2,2,20,0,0,-9
640,0,0,18408,10115,88,71,390,6531,3123,88,42,152,5622,2887,78,40,147,100,62,0
641,0,0,24840,13480,59,58,444,10150,5236,93,28,251,4654,2182,75,15,167,5360,2579,-34
642,0,0,6076,3581,31,18,199,14653,8664,72,58,486,9068,4699,76,18,294,4073,2259,-41
643,0,0,34590,23707,91,91,1104,36742,24470,96,92,1122,20580,12642,85,54,705,16,11,-5
644,15952,13878,40942,37679,92,92,1923,43819,37761,91,81,1961,44467,28612,86,81,1868,13563,11694,1
645,0,0,8212,3834,35,34,214,26491,4977,91,23,295,5343,1598,83,17,101,2357,1023,-56
646,0,0,113939,45364,81,81,479,53737,26102,92,89,513,4708,2204,81,12,100,4467,2310,-11
647,0,0,11792,6366,36,36,177,24433,14966,97,92,258,19984,12582,81,81,280,2123,1311,-61
648,0,0,36740,16595,90,80,349,21017,9329,93,61,265,22714,10028,74,59,278,2650,1181,-3
649,0,0,65533,36030,90,88,686,37063,20955,92,91,710,23555,19824,89,79,722,3556,2887,-2
650,0,0,50036,26044,77,48,838,35946,17860,96,47,695,1561,796,93,2,88,7186,3355,-19
651,0,0,83426,33275,91,72,604,3006,1493,96,29,108,92922,37806,83,78,722,5849,1715,-5
652,0,0,96,61,89,34,30,9211,5360,98,88,243,3320,2140,86,54,135,1020,558,-9
653,0,0,40031,20506,91,91,1205,119221,15908,58,57,664,642533,11916,52,38,457,3,1,33
654,0,0,2474,650,81,13,39,888,390,54,8,33,665,247,75,18,21,3,2,27
655,0,0,27473,11932,91,91,339,24527,14022,117,80,354,6,4,1,1,2,26,13,-26
656,229099,26533,247118,19430,92,92,481,140204,26205,65,65,507,62133,38094,82,82,637,6148,5097,27
657,0,0,1343,1210,25,16,155,939,621,105,38,107,2595,1751,82,68,100,233,167,-80
658,0,0,6562,4238,38,28,311,10594,6949,96,48,335,13413,8730,85,51,350,2979,1720,-58
659,0,0,1867,1160,31,30,85,2871,1761,91,18,166,8682,5354,83,82,318,16,15,-60
660,0,0,74363,38336,60,58,636,29064,14965,92,26,421,17648,8716,79,18,314,14341,7024,-32
661,0,0,203473,46605,42,42,231,263109,83696,91,89,402,457696,103901,83,83,341,1257,230,-49
662,0,0,29862,12892,91,85,222,13242,7320,103,77,182,12387,3863,75,61,196,730,292,-12
663,0,0,25766,11870,90,77,541,49,9,1,1,5,0,0,0,0,0,0,0,
664,0,0,6208,2879,29,28,200,7308,4121,66,51,210,14212,7953,84,76,301,246,116,-37
665,0,0,48090,25714,86,86,1045,53319,30327,70,70,914,53859,38927,86,86,1176,8551,4656,16
666,0,0,12150,5654,89,62,348,14244,7128,102,78,419,5492,2763,88,25,215,750,362,-13
667,0,0,33696,17814,63,43,479,64285,31853,97,57,759,45569,22653,79,58,594,177,90,-34
668,0,0,9907,4320,24,24,102,14037,7453,94,55,124,38937,15599,81,81,207,3447,1525,-70
669,0,0,0,0,0,0,0,131849,41396,25,25,1244,0,0,0,0,0,0,0,
670,0,0,65143,33055,91,91,851,29587,15955,91,84,529,36199,17337,76,61,545,9,5,0
671,1257,1028,3989,3165,91,79,226,28761,16768,55,55,580,38027,26070,81,81,608,3302,2313,36
672,0,0,14688,5997,23,23,194,13991,4802,92,17,182,16683,6847,75,28,223,7037,2733,-69
673,0,0,8562,4352,91,91,368,6637,3372,69,36,238,15443,7293,91,91,418,21,12,22
674,0,0,5162,2737,28,16,157,1097,477,44,5,64,6531,2530,82,38,168,2684,1394,
675,0,0,24109,14848,66,58,547,44877,23316,95,87,744,41160,20631,82,72,660,3259,1773,-29
676,0,0,45623,27763,90,88,946,764,306,1,1,38,40227,30037,85,84,1208,5059,3974,
677,0,0,41959,20909,91,85,876,45595,21952,96,91,868,2725,1177,85,7,118,23486,12039,-5
678,0,0,40849,10555,91,82,385,8284,5551,92,70,312,13083,6241,82,78,473,114,57,-1
679,0,0,101585,55143,90,90,920,26643,18492,89,46,584,41213,24954,88,80,671,5129,2700,1
680,63313,37847,35249,28378,91,77,468,25190,20276,90,71,340,29641,25400,85,74,533,40,35,1
681,0,0,18725,12265,46,46,507,23147,13968,92,44,448,19766,11326,84,36,518,259,172,-46
682,0,0,62758,34974,91,91,533,9448,5924,76,21,227,36456,20543,72,61,460,10199,5490,15
683,0,0,15461,8587,37,37,250,22198,12342,98,88,385,23954,11911,81,80,301,2324,1003,-61
684,0,0,13647,7402,90,69,455,41662,21629,99,62,993,7416,3228,78,11,239,7003,3256,-9
685,0,0,63163,35052,90,90,1190,50955,31542,93,93,968,50056,30208,82,82,952,132,82,-3
686,57042,43470,119845,94682,92,78,1051,99391,82767,93,84,1241,26153,20606,27,27,440,1500,1285,-1
687,0,0,13693,6799,91,85,348,10332,7541,89,49,385,5979,3868,80,43,310,1405,732,2
688,0,0,54620,32424,91,91,696,37807,18300,96,94,553,56266,26463,85,74,755,1378,704,-5
689,0,0,42119,21393,91,87,640,39903,20252,94,79,621,40713,20030,80,80,621,6066,2057,-3
690,0,0,121621,33974,89,89,437,19987,9828,95,64,339,42290,17669,83,81,462,4023,2345,-6
691,0,0,61875,26698,91,91,582,19977,11398,93,74,506,19574,9408,84,84,620,33,23,-2
692,0,0,20173,8643,58,56,202,111,69,90,3,18,4440,2996,99,64,78,125,96,
693,0,0,53635,28380,90,60,1013,40808,22744,65,46,847,11567,6689,81,24,403,1728,1023,25
694,0,0,16942,8692,90,44,668,37605,17807,61,58,755,42328,19057,82,63,897,5056,2282,29
695,0,0,51633,27599,90,90,817,28596,19388,96,27,306,19603,12540,85,85,267,24,11,-6
696,0,0,8228,4331,24,24,175,10383,5453,94,23,197,9226,5336,92,21,216,4776,2741,-70
697,0,0,27608,11808,91,91,502,26260,11426,92,91,709,31894,14964,82,82,693,2268,1020,-1
698,0,0,143710,30516,90,78,650,88424,13900,96,34,321,274602,44803,82,78,679,43,33,-6
699,1395,529,373,191,82,5,29,12110,6115,103,45,202,1148,644,30,4,54,549,359,
700,0,0,59391,20853,83,62,419,2646,1518,99,7,100,10788,5492,87,35,218,5224,2298,-16
701,0,0,36642,16623,91,85,526,74421,31647,68,68,651,18546,7731,92,88,284,18,13,23
702,0,0,19351,9873,90,87,371,47421,24463,97,89,598,96474,41145,80,74,806,209,85,-7
703,0,0,32718,19298,90,89,917,116288,46990,102,91,1378,29527,12732,77,40,635,394,179,-12
704,0,0,75619,35311,90,90,589,51914,26912,97,92,536,32483,18560,83,83,390,1806,1089,-7
705,0,0,6529,3036,25,22,191,3605,2017,95,41,180,6014,2666,94,48,153,448,194,-70
706,0,0,12856,6420,33,21,413,7574,4234,100,11,308,14319,7948,89,20,415,8847,4561,-67
707,50033,29572,189598,114682,91,91,928,97480,46983,104,103,873,34488,29206,76,76,630,35,27,-13
708,0,0,94425,46154,87,62,488,104317,40771,92,62,515,80145,32572,80,57,550,3402,926,-5
709,0,0,21022,12794,62,59,575,32878,20922,99,84,1032,31453,17154,80,80,899,3213,1748,-37
710,0,0,26502,15741,90,76,262,15958,11350,93,70,298,19937,14555,81,66,347,300,186,-3
711,0,0,94714,45004,91,89,824,83282,39224,94,92,900,33891,17661,76,76,419,3550,1796,-3
712,0,0,21548,10591,22,22,331,2849,1293,90,6,95,6794,1822,86,7,122,486,254,
713,7340,5916,25728,20196,61,35,714,20986,19578,36,35,851,45420,30561,58,52,741,0,0,25
714,0,0,31120,19443,90,84,828,23294,15212,96,74,678,67267,39543,85,85,1100,1245,742,-6
715,0,0,12279,7136,90,90,340,18546,11457,97,93,379,17546,10398,83,34,409,4441,2555,-7
716,0,0,6203,3704,88,66,289,12188,6677,93,80,352,8584,4416,82,55,276,1001,484,-5
717,0,0,17726,9493,84,84,555,51326,28217,60,60,846,83845,36691,82,82,1227,10856,4879,24
718,0,0,122316,42828,90,89,1018,88622,36718,108,92,1075,101926,38444,73,73,911,191,54,-18
719,0,0,38117,20505,64,64,815,16556,8244,90,87,344,10232,5752,83,83,295,304,128,-26
720,0,0,18540,8127,82,45,242,17817,7678,89,49,221,12256,5875,83,54,205,426,191,-7
721,0,0,155737,65465,91,91,1192,50635,26504,103,91,838,28864,17225,73,73,765,8,4,-12
722,0,0,63829,34544,33,33,609,51702,27278,120,39,663,22626,12228,79,21,469,122,66,-87
723,0,0,11645,5918,82,69,676,31019,16114,103,91,777,32958,16934,76,75,653,2249,1259,-21
724,0,0,23712,10196,91,91,415,4772,2544,63,15,204,27226,9080,89,74,349,114,49,28
725,0,0,12287,8247,83,55,315,3952,3044,57,27,101,6059,4912,25,24,153,906,728,26
726,0,0,14463,8560,61,50,412,339,150,88,4,18,10637,6032,85,51,299,1805,1282,
727,0,0,57970,19118,39,39,596,8733,3760,95,11,264,53430,23942,74,72,727,10373,5250,-56
728,0,0,64479,19242,88,56,680,3195,1300,96,91,106,89817,15557,82,57,612,2389,425,-8
729,0,0,1149,476,88,49,68,46058,16818,95,88,464,50297,21281,84,84,500,4388,1553,-7
730,0,0,9407,5238,91,62,217,87796,45011,90,80,649,8863,4777,31,13,192,4838,2085,1
731,0,0,64343,31883,88,64,560,55218,30637,91,66,538,46699,24217,82,48,480,12280,6052,-3
732,0,0,135471,73055,91,91,1844,135119,76039,91,91,2020,152539,88925,101,93,1873,13715,8109,0
733,0,0,30418,14553,91,90,382,6247,2904,90,81,132,17253,8162,86,77,283,2576,1301,1
734,0,0,19696,11771,88,72,446,16697,7917,95,83,388,30576,13540,78,50,524,84,55,-7
735,0,0,47724,27318,90,75,605,18468,12033,97,89,218,12014,7639,80,78,198,4630,2942,-7
736,31353,26360,13643,12767,61,61,416,2190,1895,80,17,116,6963,6341,77,44,205,19,16,-19
737,0,0,40707,21245,89,68,370,5772,2982,94,31,178,63487,27337,86,82,462,7076,3456,-5
738,0,0,6923,4022,91,84,147,1552,815,105,28,54,2580,1346,76,31,119,165,106,-14
739,75093,51934,51686,29532,51,51,788,43552,20168,75,48,784,0,0,0,0,0,6,3,-24
740,0,0,4931,2382,90,47,194,4225,2010,100,49,194,3232,1981,75,45,183,489,294,-10
741,0,0,5707,3522,89,72,273,7784,4941,91,56,387,17028,10264,97,90,571,43,27,-2
742,0,0,21097,12115,88,56,399,12834,6099,92,25,416,31460,15436,80,41,549,4263,2290,-4
743,0,0,11071,6372,58,46,460,26147,16106,94,91,880,16421,9610,81,53,667,20,9,-36
744,0,0,30820,11699,25,25,348,10479,3946,109,28,181,105770,33222,78,68,290,104,49,-84
745,60422,47724,45944,36069,91,50,1083,138944,106849,99,99,1787,131955,94995,90,90,1621,1825,1269,-8
746,0,0,18295,7554,91,91,360,52960,23414,90,89,863,30187,12192,83,83,1457,313,104,1
747,0,0,18685,10244,89,84,512,38176,17210,90,85,621,27389,12980,85,84,700,2485,1229,-1
748,0,0,66291,32389,66,65,666,98160,52484,103,90,596,74285,30922,75,75,530,6255,2920,-37
749,0,0,22712,11354,90,88,263,8623,4161,54,43,145,1409,1089,78,28,56,90,52,36
750,0,0,4353,1597,90,52,86,3597,1188,94,29,76,8344,3619,81,65,143,140,78,-4
751,0,0,27669,17531,90,55,994,11641,6576,77,26,641,21707,10868,73,31,736,3853,2026,13
752,19434,16865,4724,4192,55,52,324,10595,4218,92,39,262,754,458,74,13,39,17,9,-37
753,0,0,57808,26336,90,70,303,34629,17382,92,91,265,16864,9159,66,14,203,15368,8407,-2
754,0,0,17628,9423,62,33,423,7465,3901,90,13,157,56119,25074,81,58,603,3687,1820,-28
755,0,0,127577,62396,91,91,684,50432,24916,102,93,493,4821,2754,81,69,214,10851,4215,-11
756,0,0,113340,50327,91,91,1058,86093,38640,97,91,887,81860,37832,83,83,736,9931,4490,-6
757,0,0,118918,61333,91,91,1100,41062,25216,92,64,597,138073,61976,84,83,1029,9603,4947,-1
758,0,0,147547,60436,90,90,1153,47558,21550,62,32,555,25233,11191,81,16,441,13463,5918,28
759,0,0,43867,20957,56,56,310,27176,12680,90,55,277,50292,19818,83,47,244,8003,3688,-34
760,0,0,56747,28194,91,91,754,1949,1066,95,13,75,9003,4820,85,41,277,2946,1402,-4
761,0,0,15155,7785,87,57,272,31819,14892,90,60,450,13676,7545,83,54,306,371,236,-3
762,0,0,42526,20695,90,90,536,39236,17248,103,91,360,26721,12456,76,76,309,93,35,-13
763,0,0,0,0,0,0,0,3989,2409,67,23,182,16982,9735,78,76,346,4495,2446,
764,0,0,118087,64721,91,91,775,78916,46276,96,91,684,53719,26976,83,82,723,7680,3880,-5
765,0,0,27204,13927,89,87,698,23804,13281,96,83,543,22776,11212,82,75,496,1566,902,-7
766,0,0,74514,37905,87,87,633,154186,73659,74,74,678,25251,7538,39,8,160,0,0,13
767,0,0,10554,6162,88,61,202,34755,16139,94,91,477,4173,1991,84,14,136,428,131,-6
768,0,0,2719,1895,45,15,129,1565,963,100,7,91,10308,5322,85,21,274,1855,1066,-55
769,0,0,23212,11133,32,30,361,20414,9067,70,51,350,325,184,80,4,17,383,211,-38
770,1207,862,7479,4731,92,59,242,5187,2882,48,45,169,3081,1669,74,41,121,38,19,44
771,32826,16453,140107,93302,92,92,1794,96756,71038,97,97,1583,116543,87116,91,91,1691,198,142,-5
772,0,0,21712,11173,46,46,629,38240,19080,96,72,817,37780,19404,82,82,713,3115,1610,-50
773,500,384,25758,14885,90,88,543,3594,1885,92,16,139,2418,1263,83,13,122,23,14,-2
774,0,0,41682,20707,90,90,526,45091,22607,95,92,484,29343,12466,82,70,309,1973,782,-5
775,188810,127248,70199,53665,91,72,660,45821,32333,66,52,530,38469,28667,81,59,525,6059,5119,25
776,0,0,52406,25667,91,91,637,10155,5415,93,65,352,27463,14185,76,76,634,2095,1045,-2
777,0,0,0,0,0,0,0,0,0,0,0,0,10664,5769,67,65,248,2371,1303,
778,0,0,14355,7801,55,53,280,8610,4563,58,24,217,11613,5416,83,21,228,5827,2864,-3
779,0,0,30350,22448,35,35,332,56305,40702,90,83,519,38539,29474,85,83,503,3250,2305,-55
780,0,0,42921,26479,63,63,679,19019,11871,92,44,515,30847,19015,82,49,506,5023,3259,-29
781,54529,39352,0,0,0,0,0,78673,14717,15,15,282,0,0,0,0,0,0,0,
782,0,0,6155,3009,75,21,250,27431,15030,92,90,886,5027,2437,77,16,194,5798,2758,-17
783,0,0,4597,2641,87,34,225,19975,9664,90,42,314,10222,4844,82,38,284,366,233,-3
784,0,0,23612,12946,91,76,387,14779,7005,90,40,280,28763,14217,83,70,420,1083,747,1
785,101866,62553,62144,48147,91,91,1261,80384,61917,94,94,1380,102317,69975,82,82,1202,39,39,-3
786,0,0,17697,7621,63,36,206,11000,5664,85,30,161,8296,3842,81,16,136,3246,1389,-22
787,0,0,10729,1888,86,58,132,23520,13961,103,91,508,4439,2018,77,51,118,28,17,-17
788,0,0,0,0,0,0,0,7143,3523,65,40,125,4521,3060,80,59,129,1549,948,
789,0,0,66543,23250,91,83,545,922,219,58,56,30,199176,79803,83,82,1239,26381,7179,33
790,0,0,19389,8424,90,90,225,16315,8500,95,90,191,15979,8364,82,79,200,10,7,-5
791,0,0,9990,5099,87,70,290,23355,13327,87,81,419,5978,3079,89,21,224,4697,1939,0
792,22015,17838,43099,30091,91,91,955,109606,40293,92,88,970,26771,13693,29,29,460,149,137,-1
793,0,0,86632,37808,54,38,611,38794,17531,64,17,411,52252,23056,85,68,366,23320,9304,-10
794,0,0,39091,17545,87,85,465,43581,19930,96,88,420,37668,19745,81,75,387,4023,2365,-9
795,0,0,7436,4971,62,62,299,17455,8782,92,86,626,19547,8969,82,82,548,1907,1184,-30
796,0,0,98615,53797,91,91,1857,67475,8337,90,22,608,20322,5759,84,81,324,26173,2098,1
797,0,0,32180,18067,85,82,1032,29434,16013,93,42,850,30866,15041,76,59,828,264,127,-8
798,0,0,11163,6337,90,89,312,3310,1068,58,18,135,4800,2663,68,62,153,121,50,32
799,0,0,64963,42148,91,91,1483,34191,21228,71,68,866,3169,2447,38,17,128,0,0,20
800,7721,5963,34541,21677,92,92,711,6274,5587,94,88,268,17369,13524,82,82,457,3607,2661,-2
801,0,0,1601,621,90,86,26,5941,2509,99,71,140,2068,981,76,70,59,1229,556,-9
802,0,0,2541,1377,35,14,120,359,198,7,6,38,176,95,72,5,20,12,7,
803,0,0,103793,31802,91,91,552,9913,3519,96,78,246,6386,3138,83,81,251,880,412,-5
804,0,0,54131,23601,91,83,448,20846,10694,91,57,335,15931,7939,84,70,312,7,3,0
805,0,0,52040,31133,91,89,912,12350,8519,91,55,372,4990,3874,77,25,179,18,9,0
806,0,0,3261,1977,29,29,145,8591,6587,89,34,493,4202,3747,81,15,274,2169,1901,-60
807,104470,73600,59508,33806,91,88,464,60782,32948,119,117,515,35390,28735,78,77,490,355,303,-28
808,0,0,85158,39742,90,90,1201,71082,33794,103,84,1208,18539,8005,76,19,404,11540,3530,-13
809,175393,95227,182177,13027,91,43,296,56901,22161,103,66,462,957,797,71,14,108,251,143,-12
810,0,0,79268,25791,91,91,819,58768,28345,61,61,983,28070,13210,83,63,670,4531,2357,30
811,0,0,14717,7959,69,69,436,6573,4079,99,40,240,4882,2703,77,24,228,4045,1951,-30
812,0,0,211,88,51,43,18,22374,10509,94,59,683,35556,15266,84,84,668,3833,1782,-43
813,0,0,11047,6387,90,45,415,11039,6292,90,32,351,13836,7491,84,67,345,37,18,0
814,0,0,16654,8074,84,42,355,7892,3922,94,15,173,21274,11225,75,72,373,4562,2564,-10
815,0,0,1928,1347,49,35,182,3908,2204,74,43,258,950,597,30,12,92,270,155,-25
816,0,0,67006,30211,84,59,727,121966,61593,91,90,1040,23078,15743,84,55,395,10098,4993,-7
817,0,0,3751,1871,90,65,136,5416,2565,62,45,188,11088,3385,86,65,193,652,130,28
818,0,0,18292,9530,90,89,592,18780,10820,69,34,487,360,267,72,3,21,3007,1541,21
819,49702,44101,61735,50591,80,80,408,36721,20022,96,92,581,43862,21299,81,81,738,3840,1786,-16
820,8798,6864,0,0,0,0,0,97887,22079,96,34,696,142934,37852,81,81,1410,48,21,
821,0,0,0,0,0,0,0,10571,6395,93,33,289,11979,6410,86,44,312,3873,2348,
822,0,0,21304,12049,34,34,540,33878,19359,91,86,663,19735,11958,82,79,469,1617,1104,-57
823,0,0,5336,2322,91,39,153,4800,2298,91,37,208,9121,4285,84,44,297,2341,962,0
824,0,0,5646,3351,90,51,143,120154,39653,100,92,1559,39305,15387,78,47,544,7984,3834,-10
825,0,0,12147,6138,27,26,278,20440,11577,104,26,266,21384,10645,83,82,347,6380,3473,-77
826,0,0,13672,8907,39,36,554,14320,7658,90,21,431,15949,7274,83,23,376,5959,2686,-51
827,0,0,19373,4338,43,18,179,8942,1425,73,25,140,33183,5945,70,28,203,4907,983,-30
828,0,0,53965,25731,91,89,568,12019,6223,103,28,232,1258,826,43,10,46,6,6,-12
829,0,0,18050,8918,22,15,454,11648,5986,90,9,404,5236,2161,80,6,216,7858,3839,-68
830,0,0,20444,7706,90,85,288,8388,4494,90,38,211,13727,7076,70,43,229,2826,1443,0
831,0,0,40992,21224,90,85,815,22236,12098,77,68,494,40485,20022,72,69,737,171,81,13
832,0,0,33261,17256,66,60,451,26902,14406,92,43,245,45700,19885,85,84,378,2492,794,-26
833,0,0,4218,1740,91,91,259,5239,3529,116,29,457,1354,743,29,17,215,9,7,-25
834,0,0,33610,18015,35,30,815,95838,52878,111,73,1598,61066,32596,72,62,1149,9853,5513,-76
835,0,0,18768,11214,24,17,633,39382,24411,98,47,970,27848,17057,80,79,897,1493,1070,-74
836,0,0,350853,99167,91,91,985,318980,152314,119,119,1368,2377,452,2,2,56,0,0,-28
