"person_id","visits_raw_w1","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_raw_w2","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","domain_center_w1","domain_right_w1","domain_left_w1","domain_center_w2","domain_left_w2","domain_right_w2","domain_center_mean_w1","domain_right_mean_w1","domain_left_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2"
6189,6954,3910,91,55,219,16372,8764,89,78,352,502,0,148,741,660,4,9.12727272727273,0,2.69090909090909,9.5,8.46153846153846,0.0512820512820513
6191,6070,3736,91,75,286,2800,1555,91,40,129,11,0,4,3,1,0,0.146666666666667,0,0.0533333333333333,0.075,0.025,0
6193,7550,4228,86,51,142,5286,3172,114,51,113,45,0,0,23,0,0,0.882352941176471,0,0,0.450980392156863,0,0
6197,1196,959,10,10,95,9460,6901,87,80,302,36,0,0,26,22,2,3.6,0,0,0.325,0.275,0.025
6199,41196,30975,92,90,1340,10540,6852,25,24,582,1979,4,290,335,35,0,21.9888888888889,0.0444444444444444,3.22222222222222,13.9583333333333,1.45833333333333,0
6201,4322,3269,48,47,142,1126,889,24,16,50,263,4,8,23,1,2,5.59574468085106,0.0851063829787234,0.170212765957447,1.4375,0.0625,0.125
6202,38217,15716,91,90,333,7365,3357,91,88,148,244,0,4,30,3,0,2.71111111111111,0,0.0444444444444444,0.340909090909091,0.0340909090909091,0
6204,10124,5472,11,11,208,15676,7817,15,15,240,52,0,2,81,0,0,4.72727272727273,0,0.181818181818182,5.4,0,0
6205,12446,7269,91,55,218,24027,12278,89,83,283,541,120,122,762,232,121,9.83636363636364,2.18181818181818,2.21818181818182,9.18072289156627,2.79518072289157,1.4578313253012
6206,1764,1031,88,25,20,1524,900,139,23,23,64,0,0,66,0,0,2.56,0,0,2.8695652173913,0,0
6208,12261,4984,68,59,288,18235,8364,74,57,337,63,4,114,94,142,0,1.06779661016949,0.0677966101694915,1.93220338983051,1.64912280701754,2.49122807017544,0
6211,5042,2801,20,20,157,13999,7358,87,45,301,1,0,0,14,3,1,0.05,0,0,0.311111111111111,0.0666666666666667,0.0222222222222222
6213,6623,3247,84,54,134,6775,3588,104,56,135,97,2,0,147,1,0,1.7962962962963,0.037037037037037,0,2.625,0.0178571428571429,0
6216,3404,1628,9,7,133,14562,6867,91,24,262,7,0,9,21,9,0,1,0,1.28571428571429,0.875,0.375,0
6218,20227,7156,26,26,201,42904,16920,90,89,537,81,0,39,161,114,16,3.11538461538462,0,1.5,1.80898876404494,1.28089887640449,0.179775280898876
6220,30991,16115,91,88,212,14941,9292,89,72,177,44,0,131,23,64,0,0.5,0,1.48863636363636,0.319444444444444,0.888888888888889,0
6222,13799,10392,77,76,276,11807,10042,90,70,197,174,0,73,10,1,0,2.28947368421053,0,0.960526315789474,0.142857142857143,0.0142857142857143,0
6223,48398,15610,91,62,547,21887,11280,86,71,537,423,24,199,436,389,37,6.82258064516129,0.387096774193548,3.20967741935484,6.14084507042254,5.47887323943662,0.52112676056338
6227,33687,16420,73,73,317,38797,19374,83,83,352,96,1,135,111,100,1,1.31506849315068,0.0136986301369863,1.84931506849315,1.33734939759036,1.20481927710843,0.0120481927710843
6229,48514,15876,91,76,480,17268,6137,91,67,384,9,1,18,3,5,0,0.118421052631579,0.0131578947368421,0.236842105263158,0.0447761194029851,0.0746268656716418,0
6230,26412,10284,53,36,313,10098,5733,37,33,219,176,1,9,18,18,0,4.88888888888889,0.0277777777777778,0.25,0.545454545454545,0.545454545454545,0
6233,2012,1660,90,39,136,5612,4580,98,71,285,6,0,6,28,56,0,0.153846153846154,0,0.153846153846154,0.394366197183099,0.788732394366197,0
6234,14680,5545,91,84,199,13370,4824,76,73,250,18,2,115,31,84,8,0.214285714285714,0.0238095238095238,1.36904761904762,0.424657534246575,1.15068493150685,0.10958904109589
6237,1510,842,85,20,76,2858,1484,111,27,155,7,0,3,35,1,0,0.35,0,0.15,1.2962962962963,0.037037037037037,0
6238,17096,7415,90,90,237,8376,3665,31,31,151,0,1,2,1,11,0,0,0.0111111111111111,0.0222222222222222,0.032258064516129,0.354838709677419,0
6247,6206,5269,91,48,239,7446,6093,95,78,234,6,0,3,36,7,0,0.125,0,0.0625,0.461538461538462,0.0897435897435897,0
6248,14609,7755,49,43,387,1670,978,3,3,83,81,0,32,9,0,0,1.88372093023256,0,0.744186046511628,3,0,0
6251,51996,13907,91,90,152,33163,11920,90,90,111,11,0,1,4,4,0,0.122222222222222,0,0.0111111111111111,0.0444444444444444,0.0444444444444444,0
6253,4345,3180,91,86,163,12992,7299,91,83,291,2,0,0,7,0,10,0.0232558139534884,0,0,0.0843373493975904,0,0.120481927710843
6254,5116,4348,91,43,164,7877,6916,84,52,184,40,0,9,90,9,0,0.930232558139535,0,0.209302325581395,1.73076923076923,0.173076923076923,0
6255,7180,3484,67,62,263,12530,6774,91,83,300,44,5,52,264,100,0,0.709677419354839,0.0806451612903226,0.838709677419355,3.18072289156627,1.20481927710843,0
6264,14884,7966,88,65,366,8036,3432,116,40,196,46,10,8,49,1,3,0.707692307692308,0.153846153846154,0.123076923076923,1.225,0.025,0.075
6265,7931,3712,71,54,173,618,356,5,5,40,9,0,0,3,0,0,0.166666666666667,0,0,0.6,0,0
6266,50444,25802,91,87,1033,7134,3644,15,15,312,626,5,67,117,1,0,7.19540229885058,0.0574712643678161,0.770114942528736,7.8,0.0666666666666667,0
6268,15214,6361,91,89,373,2217,1124,36,22,115,183,20,20,14,2,0,2.0561797752809,0.224719101123595,0.224719101123595,0.636363636363636,0.0909090909090909,0
6269,2416,1904,25,21,86,1738,1328,92,19,81,73,6,0,85,1,4,3.47619047619048,0.285714285714286,0,4.47368421052632,0.0526315789473684,0.210526315789474
6270,47095,17864,92,60,710,73423,36585,120,81,956,31,2,35,62,39,6,0.516666666666667,0.0333333333333333,0.583333333333333,0.765432098765432,0.481481481481481,0.0740740740740741
6271,9684,4431,89,87,281,9185,4866,91,83,182,92,2,50,160,38,0,1.05747126436782,0.0229885057471264,0.574712643678161,1.92771084337349,0.457831325301205,0
6273,6292,3681,21,21,270,31973,18036,91,83,734,52,21,9,342,148,272,2.47619047619048,1,0.428571428571429,4.12048192771084,1.78313253012048,3.27710843373494
6274,2054,1211,78,51,148,1178,716,25,24,78,4,0,2,1,1,0,0.0784313725490196,0,0.0392156862745098,0.0416666666666667,0.0416666666666667,0
6276,21272,8649,65,65,173,33,25,83,2,6,0,0,0,0,0,0,0,0,0,0,0,0
6277,18817,12786,69,69,574,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6278,2878,1590,90,58,198,1004,861,67,59,278,5,0,4,9,23,1,0.0862068965517241,0,0.0689655172413793,0.152542372881356,0.389830508474576,0.0169491525423729
6280,3594,2869,82,55,170,3974,3116,120,64,122,67,0,7,114,1,1,1.21818181818182,0,0.127272727272727,1.78125,0.015625,0.015625
6282,3435,2889,24,24,101,70146,20612,91,60,507,50,0,6,94,12,8,2.08333333333333,0,0.25,1.56666666666667,0.2,0.133333333333333
6285,18005,9256,44,39,371,16720,8826,116,45,374,307,0,200,423,126,0,7.87179487179487,0,5.12820512820513,9.4,2.8,0
6287,89077,39107,92,92,527,22616,9040,18,18,420,33,0,143,5,20,1,0.358695652173913,0,1.55434782608696,0.277777777777778,1.11111111111111,0.0555555555555556
6289,10092,5629,84,72,217,14456,7109,146,82,353,4,0,4,5,2,0,0.0555555555555556,0,0.0555555555555556,0.0609756097560976,0.024390243902439,0
6290,49313,25869,91,91,883,13179,7040,68,64,448,1429,1,38,246,13,0,15.7032967032967,0.010989010989011,0.417582417582418,3.84375,0.203125,0
6291,6701,4205,91,48,176,7561,4187,115,44,254,58,0,2,5,2,0,1.20833333333333,0,0.0416666666666667,0.113636363636364,0.0454545454545455,0
6292,15371,8752,90,49,258,23166,12976,91,67,400,6,0,0,79,5,0,0.122448979591837,0,0,1.17910447761194,0.0746268656716418,0
6295,20659,10749,87,59,424,18981,14927,89,89,321,40,1,13,52,7,0,0.677966101694915,0.0169491525423729,0.220338983050847,0.584269662921348,0.0786516853932584,0
6297,3045,2043,91,46,125,201,109,11,2,15,13,0,10,2,0,0,0.282608695652174,0,0.217391304347826,1,0,0
6298,67500,24602,92,70,484,36320,17465,89,88,349,58,3,10,103,22,0,0.828571428571429,0.0428571428571429,0.142857142857143,1.17045454545455,0.25,0
6299,49824,28614,70,62,763,14129,8070,62,49,308,1412,4,168,486,37,5,22.7741935483871,0.0645161290322581,2.70967741935484,9.91836734693878,0.755102040816326,0.102040816326531
6300,24239,7344,67,34,321,12057,2768,114,27,138,0,0,0,0,0,0,0,0,0,0,0,0
6301,3052,1864,90,74,196,1168,690,90,84,74,4,1,7,0,2,0,0.0540540540540541,0.0135135135135135,0.0945945945945946,0,0.0238095238095238,0
6304,3563,676,31,25,57,408,87,88,11,25,0,0,0,0,0,0,0,0,0,0,0,0
6307,65860,19809,92,73,487,78165,25033,76,76,580,276,1,15,379,18,0,3.78082191780822,0.0136986301369863,0.205479452054795,4.98684210526316,0.236842105263158,0
6313,2749,1151,32,29,64,7061,2842,76,74,112,0,0,11,4,22,0,0,0,0.379310344827586,0.0540540540540541,0.297297297297297,0
6315,299,238,1,1,22,15378,11131,141,109,283,5,0,0,227,1,0,5,0,0,2.08256880733945,0.00917431192660551,0
6317,10012,2546,84,37,159,6477,3178,92,33,276,6,0,0,1,2,0,0.162162162162162,0,0,0.0303030303030303,0.0606060606060606,0
6318,14001,7123,91,82,258,14707,7447,89,79,220,868,1,172,645,182,0,10.5853658536585,0.0121951219512195,2.09756097560976,8.16455696202532,2.30379746835443,0
6320,18119,9826,69,69,113,2475,1281,8,8,51,272,0,1,41,1,0,3.94202898550725,0,0.0144927536231884,5.125,0.125,0
6321,74070,53659,39,32,282,39867,36260,102,24,174,106,0,28,31,1,0,3.3125,0,0.875,1.29166666666667,0.0416666666666667,0
6322,21339,9411,90,89,441,1723,714,9,8,66,1158,2,124,47,7,2,13.0112359550562,0.0224719101123595,1.39325842696629,5.875,0.875,0.25
6323,1092,883,81,11,59,1180,894,90,16,42,29,0,10,20,7,0,2.63636363636364,0,0.909090909090909,1.25,0.4375,0
6326,3434,1700,90,36,107,27165,12844,91,61,508,16,0,0,67,7,6,0.444444444444444,0,0,1.09836065573771,0.114754098360656,0.0983606557377049
6328,6499,4624,78,52,331,4166,2706,105,54,171,233,0,11,150,5,0,4.48076923076923,0,0.211538461538462,2.77777777777778,0.0925925925925926,0
6329,5071,2013,7,7,175,17127,6435,91,85,312,32,0,15,85,14,0,4.57142857142857,0,2.14285714285714,1,0.164705882352941,0
6330,22332,9376,91,75,337,21851,9748,91,89,316,22,0,32,41,84,2,0.293333333333333,0,0.426666666666667,0.460674157303371,0.943820224719101,0.0224719101123595
6331,9116,7579,46,36,286,2842,2205,19,13,139,334,1,13,71,9,0,9.27777777777778,0.0277777777777778,0.361111111111111,5.46153846153846,0.692307692307692,0
6332,3182,2147,33,20,160,275,194,7,6,27,22,0,18,0,3,0,1.1,0,0.9,0,0.5,0
6337,20,9,50,4,6,5725,2959,82,35,130,0,0,0,0,0,0,0,0,0,0,0,0
6340,25828,15754,91,79,550,30775,17576,91,90,562,69,11,331,178,420,6,0.873417721518987,0.139240506329114,4.18987341772152,1.97777777777778,4.66666666666667,0.0666666666666667
6341,35,21,2,2,6,6182,3919,61,51,166,0,0,0,0,0,0,0,0,0,0,0,0
6345,4630,3586,89,46,313,7804,5637,130,87,351,264,0,8,463,51,0,5.73913043478261,0,0.173913043478261,5.32183908045977,0.586206896551724,0
6346,25254,9934,92,92,214,29041,12338,105,105,260,918,0,114,716,276,1,9.97826086956522,0,1.23913043478261,6.81904761904762,2.62857142857143,0.00952380952380952
6348,33080,12643,92,72,326,7084,3709,88,73,176,810,0,3,88,4,1,11.25,0,0.0416666666666667,1.20547945205479,0.0547945205479452,0.0136986301369863
6349,5584,4347,51,24,279,10554,9469,93,93,552,281,0,17,647,24,0,11.7083333333333,0,0.708333333333333,6.95698924731183,0.258064516129032,0
6353,13375,6665,91,75,177,31848,15462,91,61,297,26,0,1,75,9,0,0.346666666666667,0,0.0133333333333333,1.22950819672131,0.147540983606557,0
6354,55976,33430,86,86,560,68987,35064,91,91,551,40,3,2,127,9,1,0.465116279069767,0.0348837209302326,0.0232558139534884,1.3956043956044,0.0989010989010989,0.010989010989011
6355,14564,7152,88,50,340,344,211,3,2,34,77,0,29,0,0,4,1.54,0,0.58,0,0,2
6356,4572,3112,90,52,137,2274,1370,106,26,73,6,0,2,3,5,0,0.115384615384615,0,0.0384615384615385,0.115384615384615,0.192307692307692,0
6358,35906,18427,91,91,517,28376,16741,92,92,230,145,0,5,120,5,0,1.59340659340659,0,0.0549450549450549,1.30434782608696,0.0543478260869565,0
6359,10339,5756,33,28,356,4788,2962,17,13,201,5,0,0,17,19,0,0.178571428571429,0,0,1.30769230769231,1.46153846153846,0
6360,9208,4250,66,46,212,13715,6722,91,63,229,578,0,2,777,19,0,12.5652173913043,0,0.0434782608695652,12.3333333333333,0.301587301587302,0
6363,9556,5063,91,81,198,10215,5900,128,72,246,2,0,15,15,8,1,0.0246913580246914,0,0.185185185185185,0.208333333333333,0.111111111111111,0.0138888888888889
6364,13544,8136,91,78,514,21073,12394,90,74,534,29,5,12,93,32,5,0.371794871794872,0.0641025641025641,0.153846153846154,1.25675675675676,0.432432432432432,0.0675675675675676
6366,5990,3143,91,46,122,11245,6103,93,89,153,470,0,40,172,11,0,10.2173913043478,0,0.869565217391304,1.93258426966292,0.123595505617978,0
6368,4146,1896,61,53,102,3829,2990,49,44,137,2,2,1,25,2,0,0.0377358490566038,0.0377358490566038,0.0188679245283019,0.568181818181818,0.0454545454545455,0
6370,2679,1631,30,24,130,8451,4510,61,56,252,7,0,8,10,5,0,0.291666666666667,0,0.333333333333333,0.178571428571429,0.0892857142857143,0
6371,7508,5701,68,39,366,9635,8119,30,27,591,61,47,5,53,9,90,1.56410256410256,1.20512820512821,0.128205128205128,1.96296296296296,0.333333333333333,3.33333333333333
6372,13748,8253,91,64,163,35240,20228,90,78,275,9,0,1,292,131,3,0.140625,0,0.015625,3.74358974358974,1.67948717948718,0.0384615384615385
6376,18414,11508,58,50,663,6924,3815,19,18,227,190,1,61,61,15,0,3.8,0.02,1.22,3.38888888888889,0.833333333333333,0
6377,2304,1267,75,42,99,1724,888,89,68,99,4,0,4,1,6,0,0.0952380952380952,0,0.0952380952380952,0.0147058823529412,0.0882352941176471,0
6383,6863,5761,92,69,237,11262,8412,127,102,359,31,2,15,174,6,1,0.449275362318841,0.0289855072463768,0.217391304347826,1.70588235294118,0.0588235294117647,0.00980392156862745
6384,11121,5852,92,71,231,14779,7323,89,86,283,14,1,6,30,24,2,0.197183098591549,0.0140845070422535,0.0845070422535211,0.348837209302326,0.27906976744186,0.0232558139534884
6388,28271,14313,92,82,447,31342,15876,88,83,523,30,1,36,204,21,1,0.365853658536585,0.0121951219512195,0.439024390243902,2.4578313253012,0.253012048192771,0.0120481927710843
6389,651,527,83,17,25,13892,9656,51,51,402,1,0,1,78,12,0,0.0588235294117647,0,0.0588235294117647,1.52941176470588,0.235294117647059,0
6390,27603,15791,91,89,717,19967,12019,91,81,592,29,2,19,27,32,4,0.325842696629214,0.0224719101123595,0.213483146067416,0.333333333333333,0.395061728395062,0.0493827160493827
6391,15368,8809,91,88,404,20707,11339,91,87,430,141,2,318,254,232,19,1.60227272727273,0.0227272727272727,3.61363636363636,2.91954022988506,2.66666666666667,0.218390804597701
6397,7448,4225,89,52,213,10902,5558,86,48,248,42,1,12,29,14,0,0.807692307692308,0.0192307692307692,0.230769230769231,0.604166666666667,0.291666666666667,0
6400,7069,4402,90,40,268,8111,5094,87,64,274,119,1,13,82,24,1,2.975,0.025,0.325,1.28125,0.375,0.015625
6401,5650,3694,89,58,437,11746,6646,89,78,498,5,0,106,57,136,0,0.0862068965517241,0,1.82758620689655,0.730769230769231,1.74358974358974,0
6404,4789,2610,68,43,150,5700,3196,91,39,197,13,0,2,2,4,0,0.302325581395349,0,0.0465116279069767,0.0512820512820513,0.102564102564103,0
6405,15592,7981,91,75,345,27693,11315,91,84,412,52,2,15,70,52,22,0.693333333333333,0.0266666666666667,0.2,0.833333333333333,0.619047619047619,0.261904761904762
6406,17569,10613,91,54,648,426,241,79,10,31,0,0,0,0,0,0,0,0,0,0,0,0
6407,3582,2229,91,21,133,16127,9259,85,71,352,6,0,2,17,11,0,0.285714285714286,0,0.0952380952380952,0.23943661971831,0.154929577464789,0
6410,15720,9829,92,62,609,11495,7224,88,83,387,39,6,34,30,18,2,0.629032258064516,0.0967741935483871,0.548387096774194,0.36144578313253,0.216867469879518,0.0240963855421687
6411,6687,2568,26,24,160,14117,8828,49,46,356,57,0,9,65,4,0,2.375,0,0.375,1.41304347826087,0.0869565217391304,0
6413,3977,1831,15,15,94,11045,6875,91,63,280,35,0,1,317,61,0,2.33333333333333,0,0.0666666666666667,5.03174603174603,0.968253968253968,0
6414,16110,8466,90,80,424,8000,4210,91,67,168,136,3,7,130,0,0,1.7,0.0375,0.0875,1.94029850746269,0,0
6415,9265,7685,92,88,316,10519,8742,88,86,320,19,0,31,17,26,0,0.215909090909091,0,0.352272727272727,0.197674418604651,0.302325581395349,0
6417,26897,19331,89,54,753,34349,23354,86,57,728,923,1,22,1007,71,0,17.0925925925926,0.0185185185185185,0.407407407407407,17.6666666666667,1.24561403508772,0
6418,2846,1769,36,28,141,9893,5580,64,54,166,21,0,0,55,4,0,0.75,0,0,1.01851851851852,0.0740740740740741,0
6421,21832,10506,91,81,437,51718,23765,87,84,781,162,0,1,482,10,5,2,0,0.0123456790123457,5.73809523809524,0.119047619047619,0.0595238095238095
6423,6798,4689,85,35,332,12722,7950,125,51,371,20,3,78,41,59,10,0.571428571428571,0.0857142857142857,2.22857142857143,0.803921568627451,1.15686274509804,0.196078431372549
6425,8718,6039,86,58,470,11701,7359,91,63,568,90,2,15,36,17,1,1.55172413793103,0.0344827586206897,0.258620689655172,0.571428571428571,0.26984126984127,0.0158730158730159
6426,17554,8731,67,48,422,24408,11796,91,79,489,183,1,57,123,55,1,3.8125,0.0208333333333333,1.1875,1.55696202531646,0.69620253164557,0.0126582278481013
6428,5692,3162,22,18,186,31634,19940,91,73,819,0,0,3,9,36,0,0,0,0.166666666666667,0.123287671232877,0.493150684931507,0
6429,14646,6006,69,44,287,32038,12357,86,73,390,62,2,84,97,118,0,1.40909090909091,0.0454545454545455,1.90909090909091,1.32876712328767,1.61643835616438,0
6432,15388,7836,49,46,456,62804,21830,85,74,832,42,6,49,110,134,2,0.91304347826087,0.130434782608696,1.06521739130435,1.48648648648649,1.81081081081081,0.027027027027027
6434,2708,1506,91,19,121,5145,2673,86,41,196,7,0,5,75,10,0,0.368421052631579,0,0.263157894736842,1.82926829268293,0.24390243902439,0
6435,7304,3507,92,38,172,7197,3833,56,39,212,33,0,19,47,11,1,0.868421052631579,0,0.5,1.20512820512821,0.282051282051282,0.0256410256410256
6436,2961,1305,79,77,91,3156,1625,86,37,110,1,0,0,1,3,0,0.012987012987013,0,0,0.027027027027027,0.0810810810810811,0
6439,14413,7816,91,59,144,22670,11639,87,76,301,2,0,0,12,7,0,0.0338983050847458,0,0,0.157894736842105,0.0921052631578947,0
6443,12289,9014,91,71,536,23651,11219,93,85,402,30,2,2,102,11,4,0.422535211267606,0.028169014084507,0.028169014084507,1.2,0.129411764705882,0.0470588235294118
6445,260,207,8,5,50,176,133,95,8,9,0,0,0,0,0,0,0,0,0,0,0,0
6446,1024,708,21,15,75,2891,2174,89,21,165,9,0,0,2,0,0,0.6,0,0,0.0952380952380952,0,0
6449,565,350,17,4,41,3254,1692,141,15,103,0,0,0,0,0,0,0,0,0,0,0,0
6452,27854,12960,67,35,557,12802,6234,32,23,326,575,29,4,168,0,6,16.4285714285714,0.828571428571429,0.114285714285714,7.30434782608696,0,0.260869565217391
6454,26955,11951,50,36,507,54331,21225,75,58,607,40,3,12,44,20,0,1.11111111111111,0.0833333333333333,0.333333333333333,0.758620689655172,0.344827586206897,0
6455,16636,7765,40,26,398,45225,17683,70,53,563,15,0,1,42,18,0,0.576923076923077,0,0.0384615384615385,0.792452830188679,0.339622641509434,0
6461,2306,1847,80,31,48,506,398,108,9,40,75,0,3,8,1,0,2.41935483870968,0,0.0967741935483871,0.888888888888889,0.111111111111111,0
6464,45103,28671,92,89,1173,62010,35223,89,83,1339,74,24,49,68,25,3,0.831460674157303,0.269662921348315,0.550561797752809,0.819277108433735,0.301204819277108,0.036144578313253
6465,34239,19166,92,80,322,52427,27428,105,103,373,2357,0,106,2746,104,2,29.4625,0,1.325,26.6601941747573,1.00970873786408,0.0194174757281553
6467,6931,4384,87,76,126,4493,2738,56,47,145,3,0,97,5,23,0,0.0394736842105263,0,1.27631578947368,0.106382978723404,0.48936170212766,0
6469,21628,9863,92,71,329,7311,3645,89,29,147,21,0,12,6,2,0,0.295774647887324,0,0.169014084507042,0.206896551724138,0.0689655172413793,0
6470,16843,6915,91,85,396,20962,8279,91,84,602,107,2,23,61,77,12,1.25882352941176,0.0235294117647059,0.270588235294118,0.726190476190476,0.916666666666667,0.142857142857143
6472,14508,6594,87,44,213,6636,3132,95,20,123,0,0,0,0,0,0,0,0,0,0,0,0
6473,16937,10398,90,73,1845,1212,640,34,15,61,25,0,1,14,0,0,0.342465753424658,0,0.0136986301369863,0.933333333333333,0,0
6476,27449,13617,92,76,496,2776,1576,87,24,143,459,8,19,9,2,1,6.03947368421053,0.105263157894737,0.25,0.375,0.0833333333333333,0.0416666666666667
6477,11716,5341,77,75,229,30221,16107,74,69,361,0,0,0,0,0,0,0,0,0,0,0,0
6478,2582,1119,17,17,102,4253,1842,125,17,135,28,6,100,23,110,0,1.64705882352941,0.352941176470588,5.88235294117647,1.35294117647059,6.47058823529412,0
6479,26387,12858,92,72,420,34828,12002,89,78,436,158,1,142,93,126,0,2.19444444444444,0.0138888888888889,1.97222222222222,1.19230769230769,1.61538461538462,0
6482,2054,1141,86,37,49,2215,1088,92,22,65,14,0,6,69,1,0,0.378378378378378,0,0.162162162162162,3.13636363636364,0.0454545454545455,0
6484,38821,26938,90,82,887,39366,27702,113,113,632,62,0,3,57,10,0,0.75609756097561,0,0.0365853658536585,0.504424778761062,0.0884955752212389,0
6485,9559,5183,90,69,208,4252,2282,88,48,130,218,0,103,18,65,0,3.15942028985507,0,1.49275362318841,0.375,1.35416666666667,0
6487,25175,13996,91,81,550,9228,5271,26,26,242,33,3,182,33,5,0,0.407407407407407,0.037037037037037,2.24691358024691,1.26923076923077,0.192307692307692,0
6488,26259,14131,91,91,139,25337,14386,91,89,151,379,0,1,274,1,0,4.16483516483517,0,0.010989010989011,3.07865168539326,0.0112359550561798,0
6490,9007,4421,84,35,217,17854,9136,90,86,375,1,0,1,15,0,0,0.0285714285714286,0,0.0285714285714286,0.174418604651163,0,0
6491,6082,3280,90,78,115,6120,3195,87,86,112,12,0,0,1,2,0,0.153846153846154,0,0,0.0116279069767442,0.0232558139534884,0
6494,33307,24752,91,58,691,22427,12681,91,53,430,75,0,255,27,102,0,1.29310344827586,0,4.39655172413793,0.509433962264151,1.92452830188679,0
6496,18457,12123,91,78,205,26714,16774,89,83,216,13,3,25,1,0,3,0.166666666666667,0.0384615384615385,0.320512820512821,0.0120481927710843,0,0.036144578313253
6497,8415,4592,89,55,169,15755,7827,88,60,244,355,17,5,439,12,33,6.45454545454545,0.309090909090909,0.0909090909090909,7.31666666666667,0.2,0.55
6498,4525,3708,92,51,302,4028,3308,9,6,266,175,1,87,84,38,0,3.43137254901961,0.0196078431372549,1.70588235294118,14,6.33333333333333,0
6499,3282,2759,23,23,281,11370,9608,82,81,595,23,0,8,37,11,0,1,0,0.347826086956522,0.45679012345679,0.135802469135802,0
6500,1692,1605,9,9,57,9649,7848,31,30,247,0,0,0,0,0,0,0,0,0,0,0,0
6501,22020,13460,92,55,697,29243,18948,94,87,1095,144,10,146,291,255,45,2.61818181818182,0.181818181818182,2.65454545454545,3.3448275862069,2.93103448275862,0.517241379310345
6502,7212,5282,22,22,209,57404,44355,101,94,823,8,0,0,157,11,0,0.363636363636364,0,0,1.67021276595745,0.117021276595745,0
6505,10228,5873,91,43,320,14289,7171,81,58,377,13,2,7,7,26,5,0.302325581395349,0.0465116279069767,0.162790697674419,0.120689655172414,0.448275862068966,0.0862068965517241
6508,4213,2589,84,15,109,689,390,91,74,103,1,21,13,0,9,0,0.0666666666666667,1.4,0.866666666666667,0,0.121621621621622,0
6509,4913,3717,90,39,230,12243,8989,130,77,388,64,0,19,264,12,0,1.64102564102564,0,0.487179487179487,3.42857142857143,0.155844155844156,0
6510,16716,8598,78,40,338,65702,34320,91,83,815,2,0,3,47,2,3,0.05,0,0.075,0.566265060240964,0.0240963855421687,0.036144578313253
6512,11615,5409,36,35,198,19564,13413,72,72,408,629,0,24,1519,6,0,17.9714285714286,0,0.685714285714286,21.0972222222222,0.0833333333333333,0
6513,1074,558,82,22,67,1876,1046,89,18,92,4,0,0,22,0,0,0.181818181818182,0,0,1.22222222222222,0,0
6514,22341,11036,91,86,405,19564,8990,91,79,305,21,1,24,11,7,0,0.244186046511628,0.0116279069767442,0.27906976744186,0.139240506329114,0.0886075949367089,0
6517,18972,8377,92,90,223,930,395,67,26,56,154,0,107,25,5,0,1.71111111111111,0,1.18888888888889,0.961538461538462,0.192307692307692,0
6518,3686,2406,12,11,145,21389,14355,139,53,447,1,0,0,28,6,1,0.0909090909090909,0,0,0.528301886792453,0.113207547169811,0.0188679245283019
6520,27932,12073,91,91,445,35669,15795,91,91,377,105,4,16,198,2,14,1.15384615384615,0.043956043956044,0.175824175824176,2.17582417582418,0.021978021978022,0.153846153846154
6526,30738,21533,92,75,640,12209,10576,58,47,398,21,0,904,9,198,0,0.28,0,12.0533333333333,0.191489361702128,4.21276595744681,0
6529,11906,6118,75,62,219,3988,2259,90,55,78,16,0,12,0,0,2,0.258064516129032,0,0.193548387096774,0,0,0.0363636363636364
6530,7768,4731,54,52,205,4106,2578,89,77,147,8,0,482,8,293,3,0.153846153846154,0,9.26923076923077,0.103896103896104,3.80519480519481,0.038961038961039
6533,5397,2827,90,46,101,1778,934,47,22,55,0,0,0,0,0,0,0,0,0,0,0,0
6534,22534,11827,71,70,385,10577,5635,91,91,252,860,25,16,299,6,8,12.2857142857143,0.357142857142857,0.228571428571429,3.28571428571429,0.0659340659340659,0.0879120879120879
6537,2714,2037,32,27,157,4152,3335,30,28,223,56,3,33,135,19,1,2.07407407407407,0.111111111111111,1.22222222222222,4.82142857142857,0.678571428571429,0.0357142857142857
6538,3445,1677,18,9,51,2265,1018,86,27,59,10,0,1,6,0,0,1.11111111111111,0,0.111111111111111,0.222222222222222,0,0
6539,13814,7080,91,66,627,3516,2395,89,12,270,109,1,199,14,4,0,1.65151515151515,0.0151515151515152,3.01515151515152,1.16666666666667,0.333333333333333,0
6540,10509,4701,91,64,149,14872,7443,87,65,225,113,0,0,163,0,0,1.765625,0,0,2.50769230769231,0,0
6542,9703,6288,92,70,178,2436,1756,93,47,97,144,0,3,22,1,0,2.05714285714286,0,0.0428571428571429,0.468085106382979,0.0212765957446809,0
6543,12483,9752,92,91,427,10401,8487,104,104,427,232,0,16,139,5,0,2.54945054945055,0,0.175824175824176,1.33653846153846,0.0480769230769231,0
6547,26652,11878,50,36,505,52577,20537,74,57,605,40,3,12,42,18,0,1.11111111111111,0.0833333333333333,0.333333333333333,0.736842105263158,0.315789473684211,0
6557,12541,7183,90,82,245,34329,19051,95,89,512,272,0,6,419,2,1,3.31707317073171,0,0.0731707317073171,4.70786516853933,0.0224719101123595,0.0112359550561798
