"","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_1_w2","ptc_2_w2","ptc_3_w2","ptc_4_w2","ptc_5_w2","ptc_6_w2","ptc_7_w2","ptc_8_w2","att_imp_1_w1","att_imp_2_w1","att_imp_3_w1","att_imp_4_w1","att_imp_5_w1","att_imp_1_w2","att_imp_2_w2","att_imp_3_w2","att_imp_4_w2","att_imp_5_w2","att_str_1_w1","att_str_2_w1","att_str_3_w1","att_str_4_w1","att_str_5_w1","att_str_1_w2","att_str_2_w2","att_str_3_w2","att_str_4_w2","att_str_5_w2","ft_far_w1","ft_pis_w1","ft_sld_w1","ft_lw_w1","ft_rw_w1","ft_women_w1","ft_rel_w1","ft_eu_w1","ft_econ_w1","ft_far_w2","ft_pis_w2","ft_sld_w2","ft_lw_w2","ft_rw_w2","ft_women_w2","ft_rel_w2","ft_eu_w2","ft_econ_w2","stupid_far_w1","stupid_women_w1","stupid_rel_w1","stupid_eu_w1","stupid_econ_w1","stupid_far_w2","stupid_pis_w2","stupid_sld_w2","stupid_lw_w2","stupid_rw_w2","stupid_women_w2","stupid_rel_w2","stupid_eu_w2","stupid_econ_w2","under_far_w1","under_pis_w1","under_sld_w1","under_lw_w1","under_rw_w1","under_women_w1","under_rel_w1","under_eu_w1","under_econ_w1","under_far_w2","under_pis_w2","under_sld_w2","under_lw_w2","under_rw_w2","under_women_w2","under_rel_w2","under_eu_w2","under_econ_w2","malvol_gov_1_w1","malvol_gov_2_w1","malvol_gov_3_w1","malvol_gov_4_w1","malvol_gov_5_w1","malvol_op_1_w1","malvol_op_2_w1","malvol_op_3_w1","malvol_op_4_w1","malvol_op_5_w1","malvol_gov_1_w2","malvol_gov_2_w2","malvol_gov_3_w2","malvol_gov_4_w2","malvol_gov_5_w2","malvol_op_1_w2","malvol_op_2_w2","malvol_op_3_w2","malvol_op_4_w2","malvol_op_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","party_strength","news","news_like","know_w2","know_fac_w2","ptc_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_w1","stupid_w2","malvol_1_w1","malvol_1_w2","malvol_2_w1","malvol_2_w2","malvol_3_w1","malvol_3_w2","malvol_4_w1","malvol_4_w2","malvol_5_w1","malvol_5_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"736",5714,"Male","Age: 55+","Education: Bachelor degree",3,3,6,5,2,1,2,1,5,5,4,6,6,1,1,1,0,0,0,0,0,0,0,0,0,5,4,7,6,7,5,4,7,6,7,5,6,7,6,7,6,5,7,6,6,99,NA,99,99,99,99,58,99,99,86,NA,32,43,32,66,50,83,50,2,NA,2,5,NA,1,NA,1,1,1,3,1,4,1,2,NA,4,5,4,3,4,3,3,4,NA,4,5,6,3,5,2,4,2,1,4,2,3,NA,NA,NA,NA,NA,4,5,4,2,4,0,0,0,0,0,1,1,1,3,1,0,2,1,4,2,6,7,4,5,5,7,1,2,1,1,4,4,6,3,2,2,3,18738,8137,91,90,281,1002,61,0,11.1333333333333,38.2799687010954,0,4.33333333333333,4,NA,1,"More News - Experiment","Anti",2,3.12222222222222,0.677777777777778,5.2,3,0,6,6,5.5,5.5,NA,99,95.5833333333333,NA,32,60.0833333333333,NA,4,35.4166666666667,NA,6,31.8333333333333,2.75,2.125,2,4,1,5,4,4,5,5,4,3,3.2,4.2,1.5,1,4.75,5.25,3.33333333333333,1.8
"737",5711,"Female","Age: 35–44","Education: Bachelor degree",2,2,4,2,2,3,7,1,3,3,2,5,4,1,1,1,0,0,0,1,0,0,0,0,0,6,3,6,6,6,7,2,6,6,6,5,6,6,4,6,6,5,6,5,6,76,NA,NA,NA,66,93,50,60,50,73,NA,NA,NA,73,91,58,73,63,2,NA,1,1,NA,2,NA,NA,NA,3,5,2,3,3,2,NA,NA,NA,4,1,5,2,3,3,NA,NA,NA,4,1,5,2,4,5,4,6,3,3,NA,NA,NA,NA,NA,5,5,7,4,2,0,0,0,0,0,1,2,0,1,0,3,0,3,5,2,6,5,5,3,6,6,8,2,1,2,7,2,2,2,2,2,2,21607,10196,89,86,223,17,7,0,0.197674418604651,38.876351130036,0,4.22222222222222,4,NA,1,"More News - Experiment","Anti",3,2.59302325581395,0.0813953488372093,3.4,3,1,5.25,5.5,5.25,5.25,NA,66,68.4166666666667,NA,73,72.4166666666667,NA,4,27.5833333333333,NA,4,26.6666666666667,1.5,2.625,5,5,4,5,6,7,4,3,4,5,4.6,5,1,1.5,4.5,5,2,4
"738",5710,"Male","Age: 55+","Education: Some college",10,10,10,10,1,5,1,5,7,5,7,6,5,1,0,0,0,0,1,0,0,0,1,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,NA,1,1,NA,1,1,2,1,89,NA,88,89,NA,94,94,91,100,7,7,NA,NA,7,7,NA,1,1,NA,1,1,1,1,7,NA,7,7,NA,7,7,7,7,7,NA,1,7,NA,7,1,7,1,NA,NA,NA,NA,NA,7,7,7,7,7,0,0,0,0,0,7,7,7,7,1,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,8,8,8,8,0,3,5,0,0,0,0,17591,15325,85,47,497,167,38,0,3.5531914893617,38.1492358405753,0,7,6,NA,1,"More News - Experiment","Pro",5,10.5744680851064,0.808510638297872,6,1,2,7,7,7,7,1,1,1.25,88,89,90.75,7,7,6.16666666666667,1,7,18.6666666666667,7,4,7,7,7,7,7,7,0,0,0,6,4.2,5.4,0,0,7,7,1.33333333333333,6.4
"739",5709,"Male","Age: 45–54","Education: Graduate school",0,0,2,3,5,1,5,1,5,3,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,7,7,6,5,7,7,7,6,6,7,7,7,6,4,7,6,7,6,5,7,100,NA,NA,NA,57,48,47,47,47,87,NA,NA,NA,46,62,78,84,78,1,1,NA,NA,1,2,NA,NA,NA,3,4,4,2,1,4,NA,NA,NA,2,5,5,4,4,1,NA,NA,NA,2,3,1,1,4,6,4,6,1,2,NA,NA,NA,NA,NA,7,7,7,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,4,4,6,7,4,6,7,7,1,1,1,2,1,2,2,5,4,6,3,17915,14254,88,79,539,583,15,1,7.37974683544304,38.7678730611517,0.0126582278481013,4.11111111111111,1,1,NA,"More News - Control","Anti",5,6.82278481012658,0.189873417721519,3.4,3,0,6,6,6.25,6.5,NA,57,68.0833333333333,NA,46,69.5,NA,2,35.5,NA,2,30.4166666666667,1,1.875,6,7,4,7,6,7,6,6,5,5,5.4,6.4,0.25,0.75,5.25,6,3.66666666666667,1.2
"740",5704,"Male","Age: 35–44","Education: Some college",8,8,3,8,1,3,1,7,5,5,4,4,5,1,1,1,1,1,0,0,1,0,0,1,0,5,6,5,5,7,7,7,5,5,7,5,7,5,5,7,7,7,4,4,7,80,NA,NA,73,NA,59,60,59,61,56,NA,NA,68,NA,45,47,50,51,1,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,1,4,NA,NA,5,NA,5,5,5,5,6,NA,NA,6,NA,6,6,6,6,NA,NA,NA,NA,NA,6,6,6,6,6,0,0,0,0,0,4,1,1,7,7,1,6,3,1,0,0,0,0,5,5,5,5,6,5,6,6,1,3,2,1,7,3,6,3,4,4,6,4318,2227,91,46,136,0,0,0,0,38.9577464788732,0,5.77777777777778,4,NA,1,"More News - Experiment","Pro",3,2.95652173913043,0,4.6,4,3,5.5,5.5,5.25,6,NA,73,70.9166666666667,NA,68,57.4166666666667,NA,5,30,NA,6,22.6666666666667,1,1,6,4,6,1,6,1,1,0,1,0,4,1.2,2.75,0,5,5.75,4.33333333333333,2.8
"741",5703,"Female","Age: 55+","Education: Graduate school",0,0,4,5,5,1,5,1,5,2,4,5,5,1,1,1,1,0,0,0,1,1,0,0,0,6,6,6,7,6,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,99,NA,NA,2,80,84,99,99,98,94,NA,NA,22,81,85,88,84,93,5,5,NA,NA,5,1,NA,NA,1,6,6,6,6,1,4,NA,NA,4,2,4,4,6,6,1,NA,NA,5,5,1,1,4,2,6,7,7,1,2,NA,NA,NA,NA,NA,2,7,7,1,4,0,0,0,0,0,6,5,6,6,1,1,0,0,6,5,7,7,6,6,7,7,4,1,1,1,7,2,2,2,2,3,2,7815,4321,59,39,271,0,1,0,0,38.9321054532322,0,4.11111111111111,4,NA,1,"More News - Experiment","Anti",5,6.94871794871795,0.0256410256410256,4.2,4,2,5,5,6.25,5.75,NA,80,91.3333333333333,NA,81,87.5,NA,2,35.3333333333333,NA,5,33.6666666666667,5,4.875,6,2,7,7,7,7,6,6,5,3,6.2,5,5.75,0.5,6.25,6.5,2.16666666666667,2.8
"742",5701,"Female","Age: 55+","Education: High school",5,2,3,2,5,1,7,1,6,5,4,5,6,1,0,1,1,0,0,1,1,0,1,0,1,7,5,7,7,7,7,4,7,7,7,7,6,7,7,7,7,7,7,7,6,96,NA,NA,NA,90,90,94,92,69,98,NA,NA,NA,82,85,75,99,84,6,4,NA,NA,3,2,NA,NA,NA,6,6,6,7,6,2,NA,NA,NA,1,1,2,4,6,1,NA,NA,NA,3,4,5,5,4,6,7,6,1,2,NA,NA,NA,NA,NA,7,4,6,2,4,0,0,0,0,0,1,0,1,1,0,0,0,5,7,7,7,6,6,6,7,6,1,2,1,1,0,4,4,1,1,1,1,5639,3441,88,86,158,1,3,0,0.0116279069767442,38.922862757943,0,4.66666666666667,4,1,NA,"More News - Control","Anti",0,1.83720930232558,0.0348837209302326,5.2,3,4,6.75,7,6.5,6.25,NA,90,90.75,NA,82,88.5833333333333,NA,1,33.4166666666667,NA,3,35.1666666666667,4.75,6.125,6,7,7,4,6,6,6,5,5,3,6,5,0.75,1.25,6.75,6.25,2,1
"743",5699,"Male","Age: 35–44","Education: Graduate school",7,5,7,5,9,5,7,4,4,3,4,3,3,1,1,0,0,1,0,0,0,0,0,0,0,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,34,37,NA,31,41,38,39,39,41,45,45,NA,45,45,46,45,45,45,4,NA,4,4,NA,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,3,4,4,3,3,3,3,1053,838,108,20,86,4,0,0,0.2,38.9577464788732,0,4.33333333333333,3,NA,1,"More News - Experiment","Pro",2,4.3,0,3.4,2,1,4,4,4.25,4,NA,31,34.75,NA,45,45.0833333333333,NA,4,14,NA,4,17.6666666666667,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,3.33333333333333,4.6
"744",5698,"Female","Age: 35–44","Education: High school",0,0,2,1,9,1,9,1,5,4,5,5,6,1,1,1,1,1,1,1,0,1,0,0,0,5,7,7,5,7,3,7,7,5,7,5,7,7,4,7,4,7,7,4,7,99,NA,NA,NA,98,54,97,99,51,99,NA,NA,NA,99,77,99,98,67,2,NA,7,7,NA,1,NA,NA,NA,7,2,7,7,4,3,NA,NA,NA,5,2,6,2,4,2,NA,NA,NA,2,4,3,2,4,6,6,7,1,1,NA,NA,NA,NA,NA,6,5,7,2,2,0,0,0,0,0,4,3,5,4,1,1,2,3,7,5,6,6,7,6,4,6,2,1,2,2,5,6,5,6,5,6,4,9945,5573,95,77,209,799,30,1,10.3766233766234,38.5681360892628,0.012987012987013,3.11111111111111,4,1,NA,"More News - Control","Anti",5,2.71428571428571,0.38961038961039,5,4,4,5.75,5.5,6,5.5,NA,98,90.75,NA,99,94.4166666666667,NA,5,35.8333333333333,NA,2,34.75,4.5,3.5,6,6,6,5,7,7,6,5,6,5,6.2,5.6,4,1.75,6,5.75,5.33333333333333,2.4
"745",5692,"Female","Age: 45–54","Education: Graduate school",6,6,3,6,1,9,1,9,5,4,4,3,5,1,0,1,1,0,0,1,0,0,1,0,0,4,4,4,5,7,6,6,5,6,7,4,4,4,4,7,6,6,6,6,7,85,NA,71,40,NA,46,52,53,52,53,NA,43,56,NA,67,70,65,47,1,1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,5,5,NA,4,4,4,5,4,NA,5,6,NA,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,5,0,0,0,0,0,4,4,4,5,4,4,4,4,4,3,5,5,5,4,4,4,4,4,4,4,5,1,3,1,1,6,3,3,1,1,1,1,9220,3810,91,58,141,16,1,0,0.275862068965517,38.9405050995629,0,4.11111111111111,4,1,NA,"More News - Control","Pro",1,2.43103448275862,0.0172413793103448,4.2,3,2,4,6,4.25,5.75,71,40,56.25,43,56,55.4166666666667,5,5,18.0833333333333,5,6,13,1,1,4,4,4,4,4,4,3,2,2,3,3.4,3.4,4,4.5,4,4.25,1.66666666666667,2.4
"746",5689,"Male","Age: 35–44","Education: Vocational degree",0,0,5,2,9,1,9,1,4,3,4,3,3,1,1,0,1,0,0,0,0,0,0,0,0,5,6,4,5,6,6,1,4,5,7,5,7,4,4,6,5,2,4,2,2,100,NA,NA,NA,99,35,33,51,51,76,NA,NA,NA,87,34,15,83,82,4,NA,4,4,NA,2,NA,NA,NA,7,3,6,5,4,1,NA,NA,NA,5,6,4,4,5,2,NA,NA,NA,2,5,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,6,5,3,2,3,0,0,0,0,0,2,3,3,2,3,3,3,3,4,4,4,4,6,4,6,4,1,1,1,1,7,2,2,3,5,4,2,1469,1310,91,16,57,22,3,0,1.375,38.7702464788732,0,1.66666666666667,3,NA,1,"More News - Experiment","Anti",5,3.5625,0.1875,3.4,3,0,5,3.25,5,4,NA,99,80.5,NA,87,72.1666666666667,NA,5,36.5833333333333,NA,2,27.3333333333333,4,4.25,4,6,4,5,4,3,3,5,3,4,3.6,4.6,2.5,3,4,5,3,2.2
"747",5688,"Male","Age: 35–44","Education: Bachelor degree",7,10,10,10,1,5,1,5,2,4,2,3,2,1,0,1,1,0,0,0,0,0,0,0,0,6,6,6,6,6,4,5,5,5,5,6,6,6,6,6,3,5,4,4,4,76,NA,70,63,NA,59,73,63,52,94,NA,81,80,NA,51,78,68,64,1,4,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,2,4,NA,3,1,4,4,5,NA,4,4,NA,4,5,5,4,NA,NA,NA,NA,NA,6,6,6,2,2,0,0,0,0,0,6,6,6,2,2,0,0,0,0,0,0,0,0,1,4,5,5,1,6,6,6,2,1,1,1,2,2,1,1,1,1,1,13682,7251,65,48,265,4,4,0,0.0833333333333333,38.8744131455399,0,2.33333333333333,5,1,NA,"More News - Control","Pro",2,5.52083333333333,0.0833333333333333,2.6,3,0,6,4,6,4.75,70,63,65.9166666666667,81,80,77.5833333333333,2,4,15.3333333333333,4,4,19.1666666666667,1.75,1,6,6,6,6,6,6,5,5,5,5,5.6,5.6,0,0,3.75,4.75,1.16666666666667,1.4
"748",5687,"Female","Age: 45–54","Education: High school",0,0,5,5,5,1,5,1,7,6,4,6,6,1,0,1,0,0,0,0,0,0,0,0,0,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,7,7,7,7,99,NA,NA,31,100,99,98,87,81,100,NA,NA,29,99,64,100,99,98,5,NA,1,5,NA,1,NA,NA,2,7,4,7,5,7,1,NA,NA,4,1,2,1,1,6,1,NA,NA,5,1,1,1,4,1,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,2,0,0,0,3,0,0,6,7,7,7,7,7,7,7,7,1,2,1,1,7,6,4,4,4,2,3,22521,10872,87,87,294,752,156,1,8.64367816091954,37.1646430305973,0.0114942528735632,4.33333333333333,4,NA,1,"More News - Experiment","Anti",5,3.37931034482759,1.79310344827586,5.8,2,0,7,6.75,7,6.75,NA,100,96.75,NA,99,96.4166666666667,NA,1,34.1666666666667,NA,1,34.25,4,5.375,7,7,7,7,7,7,6,6,6,6,6.6,6.6,0.5,2.25,7,7,3.83333333333333,2.4
"749",5685,"Male","Age: 18–24","Education: Some college",7,7,7,7,1,8,1,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,5,5,6,5,6,4,5,5,4,5,4,5,5,4,5,4,4,5,4,5,66,NA,NA,70,NA,56,58,70,56,56,NA,NA,62,NA,52,53,60,54,5,3,NA,NA,3,3,NA,NA,4,NA,4,4,5,4,3,NA,NA,3,NA,3,4,3,4,3,NA,NA,3,NA,3,4,3,3,NA,NA,NA,NA,NA,5,4,4,4,4,0,0,0,0,0,5,4,4,4,4,4,2,2,2,4,3,2,3,5,5,5,5,5,5,5,5,1,1,2,1,7,5,3,5,5,4,4,6861,4352,22,21,52,51,0,0,2.42857142857143,38.9577464788732,0,0.666666666666667,5,1,NA,"More News - Control","Pro",2,2.47619047619048,0,2,2,0,4.5,4.25,5.25,4.5,NA,70,65.3333333333333,NA,62,57.5833333333333,NA,3,24.1666666666667,NA,3,20.75,4,4.625,5,5,4,4,4,4,3,3,3,3,3.8,3.8,2.5,3,5,5,4.33333333333333,2.4
"750",5682,"Male","Age: 18–24","Education: High school",4,3,2,2,9,3,9,8,5,3,3,6,3,1,0,0,0,1,1,0,0,0,0,0,1,7,1,4,7,7,7,1,5,7,7,7,1,4,4,7,1,7,5,4,1,3,80,NA,NA,88,99,99,57,60,18,65,NA,NA,81,100,84,45,53,1,7,NA,NA,3,4,4,NA,NA,4,4,4,4,4,7,3,NA,NA,2,1,1,4,3,7,4,NA,NA,3,1,2,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,4,4,4,4,3,0,0,0,0,0,0,0,0,2,3,3,3,3,6,4,7,4,4,4,4,4,4,1,5,8,7,7,5,6,6,6,3,1421,703,170,24,117,0,0,0,0,38.9577464788732,0,5.66666666666667,3,1,NA,"More News - Control","Anti",1,4.875,0,4,1,3,4,4.25,4.75,5,80,88,69.4166666666667,65,81,64.3333333333333,3,2,2.41666666666667,4,3,5.58333333333333,3,2.5,4,4,4,4,4,4,4,3,3,4,3.8,3.8,0.5,3,5.25,4,5.5,5
"751",5675,"Male","Age: 35–44","Education: Some college",0,2,5,3,5,3,7,1,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,6,7,6,7,7,1,6,5,6,6,7,6,5,6,7,7,5,4,4,98,NA,NA,NA,61,96,92,92,91,92,NA,NA,NA,85,82,82,79,74,7,NA,7,4,NA,2,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,4,4,4,4,4,2,NA,NA,NA,2,2,2,2,2,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,3,3,3,3,3,3,3,3,4,7,4,7,4,4,4,4,1,1,1,1,7,4,4,3,6,6,3,6631,3253,88,45,178,11,53,41,0.244444444444444,37.7799687010954,0.911111111111111,1.22222222222222,3,1,NA,"More News - Control","Anti",5,3.95555555555556,1.17777777777778,1.2,2,0,6,5.75,6.5,4.75,NA,61,83.9166666666667,NA,85,85.4166666666667,NA,4,35.3333333333333,NA,2,32,6.25,4.5,7,7,7,7,7,7,6,6,6,6,6.6,6.6,3,3,5.5,4,4.33333333333333,2.2
"752",5356,"Male","Age: 25–34","Education: High school",0,0,5,5,9,1,9,1,2,1,2,5,1,0,1,1,1,0,0,0,0,0,0,0,0,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,100,NA,NA,50,50,100,100,100,100,100,NA,NA,50,50,100,100,50,50,7,7,NA,NA,4,2,NA,NA,4,4,4,7,4,4,4,NA,NA,4,4,4,1,4,4,1,NA,NA,4,4,1,1,4,4,7,7,7,1,4,NA,NA,NA,NA,NA,5,4,4,4,4,0,0,0,0,0,3,3,2,3,3,2,2,2,7,4,7,7,5,5,6,6,1,1,1,3,7,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777777777777778,4,NA,1,"More News - Experiment","Anti",5,NA,NA,2.2,3,0,7,6.75,6.25,7,NA,50,83.3333333333333,NA,50,75,NA,4,35.75,NA,4,35.5,6.25,5.875,7,5,7,4,7,4,6,3,3,3,6,3.8,2.75,2.25,6.25,5.5,3.33333333333333,2.6
"753",5664,"Male","Age: 55+","Education: Graduate school",0,0,3,2,9,1,9,1,7,6,6,6,6,1,0,1,1,0,0,0,0,0,0,0,0,7,7,7,5,5,7,7,7,4,4,7,7,7,4,5,7,7,7,4,5,100,NA,NA,NA,77,100,100,100,85,100,NA,NA,NA,94,100,100,100,57,7,4,NA,NA,4,1,NA,NA,NA,4,4,4,4,4,1,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,2,3,3,3,3,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,6,6,6,6,6,6,6,6,7,7,6,7,7,7,7,7,2,3,1,1,7,3,4,2,1,3,2,1327,803,54,17,124,27,21,0,1.58823529411765,37.7224523612261,0,5,4,1,NA,"More News - Control","Anti",5,7.29411764705882,1.23529411764706,6.2,3,0,6.25,6.25,6.5,6.25,NA,77,91.0833333333333,NA,94,94.4166666666667,NA,1,34.0833333333333,NA,2,35,5.5,5.5,7,7,7,7,7,7,6,6,6,6,6.6,6.6,6,6,6.75,7,2.5,2.8
"754",5662,"Female","Age: 45–54","Education: Graduate school",2,1,5,5,5,3,5,1,4,3,4,3,3,1,0,1,1,0,0,0,0,0,0,0,0,7,7,7,7,7,7,4,7,7,7,7,7,7,4,7,7,4,7,7,7,98,NA,48,48,51,81,73,72,49,48,NA,47,46,52,51,49,48,49,4,4,NA,NA,4,1,NA,1,1,1,1,1,1,1,4,NA,4,4,4,3,6,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,1,1,1,7,1,1,0,0,0,3,31818,13484,87,86,527,722,225,1,8.3953488372093,36.3414674091058,0.0116279069767442,3.11111111111111,4,1,NA,"More News - Control","Anti",3,6.12790697674419,2.61627906976744,3.4,3,0,6.25,6.25,7,6.25,NA,51,72.5833333333333,NA,52,49.75,NA,4,35.4166666666667,NA,4,18.6666666666667,4,2.5,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,0.833333333333333,3
"755",5660,"Male","Age: 45–54","Education: Graduate school",0,0,3,3,5,6,5,1,6,5,5,5,5,1,0,1,0,1,0,0,0,1,0,1,0,6,2,6,6,7,5,4,5,6,6,6,7,7,6,7,7,6,7,6,6,99,NA,NA,NA,34,92,96,94,94,98,NA,NA,NA,36,85,78,81,70,6,NA,5,5,NA,2,NA,NA,NA,4,4,5,5,5,1,NA,NA,NA,6,1,1,2,3,3,NA,NA,NA,5,5,4,5,4,7,7,7,1,5,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,5,4,5,5,5,5,5,5,5,6,6,7,5,6,5,6,4,1,1,3,5,3,3,2,2,3,2,40829,23152,146,134,623,3,413,0,0.0223880597014925,35.8756569266344,0,3.22222222222222,4,NA,1,"More News - Experiment","Anti",5,4.64925373134328,3.08208955223881,5.2,2,3,6.5,6.5,5,5,NA,34,75.6666666666667,NA,36,70.8333333333333,NA,6,35.5833333333333,NA,5,35.8333333333333,5.5,5.375,7,7,7,7,7,7,6,6,2,6,5.8,6.6,4.75,5,6,5.5,2.5,2.8
"756",5659,"Female","Age: 35–44","Education: High school",7,7,5,7,4,9,4,9,6,2,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,5,6,5,1,5,6,5,7,7,7,7,7,6,7,6,6,6,94,52,61,61,NA,95,48,50,54,95,80,65,65,NA,98,99,96,95,4,NA,4,4,NA,4,4,4,4,NA,4,4,4,4,3,5,5,5,NA,6,1,2,5,1,4,4,4,NA,1,5,4,3,NA,NA,NA,NA,NA,5,5,5,3,4,0,0,0,0,0,2,1,2,4,2,6,6,6,6,0,0,0,0,6,5,5,5,7,7,7,7,8,1,2,1,5,1,1,0,1,0,1,13162,6429,88,86,159,600,0,0,6.97674418604651,38.9577464788732,0,5.11111111111111,4,NA,1,"More News - Experiment","Pro",2,1.84883720930233,0,4,1,0,7,6.25,3.75,4.25,61,61,66.75,65,65,80.6666666666667,5,5,19.3333333333333,4,4,18.9166666666667,4,4,5,2,5,1,5,2,4,3,3,5,4.4,2.6,6,0,5.25,7,0.666666666666667,3.4
"757",5658,"Female","Age: 55+","Education: Bachelor degree",3,2,1,2,2,9,8,5,6,5,6,4,4,1,1,1,1,1,1,1,1,1,1,1,0,5,4,6,6,7,6,7,6,7,7,3,4,5,6,7,7,6,6,7,6,88,40,NA,NA,25,59,15,40,50,78,28,NA,NA,39,61,30,30,30,5,NA,1,3,NA,2,3,NA,NA,3,3,2,4,3,3,5,NA,NA,6,2,5,4,3,3,2,NA,NA,3,4,3,1,5,5,5,5,4,4,NA,NA,NA,NA,NA,6,7,5,6,5,0,0,0,0,0,1,1,1,2,2,4,3,3,1,2,1,2,7,5,4,5,7,5,1,1,0,4,3,2,3,5,2,4457,3258,90,62,425,144,315,0,2.32258064516129,33.8771013175829,0,4.11111111111111,3,NA,1,"More News - Experiment","Anti",2,6.85483870967742,5.08064516129032,5,4,7,4.5,6.5,5.25,6.5,40,25,43.3333333333333,28,39,43.25,5,6,18.6666666666667,2,3,15.4166666666667,3.5,4,5,6,5,7,5,5,3,1,3,2,4.2,4.2,1.25,3,1.5,5.25,3.16666666666667,2.8
"758",7213,"Male","Age: 18–24","Education: Some college",0,1,5,5,4,1,3,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,5,4,7,4,1,6,7,7,4,7,5,2,7,4,7,6,6,7,78,NA,32,48,48,64,79,75,73,96,NA,45,14,96,49,100,66,88,2,NA,2,4,NA,1,NA,1,1,4,1,7,1,5,6,NA,6,6,6,1,1,5,6,1,NA,6,6,3,6,1,2,2,5,5,5,2,3,NA,NA,NA,NA,NA,6,6,5,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,5,6,6,5,6,4,6,5,1,3,3,3,7,4,5,2,2,3,4,1788,1494,93,18,129,13,1,0,0.722222222222222,38.9021909233176,0,0.666666666666667,4,NA,1,"More News - Experiment","Anti",5,7.16666666666667,0.0555555555555556,0.8,2,0,4.5,5.75,4,4.5,NA,48,66.25,NA,96,89.25,NA,6,29.0833333333333,NA,3,33.9166666666667,2.5,2.75,5,6,5,6,5,5,5,5,4,6,4.8,5.6,0,1,5.5,5.25,3.33333333333333,3.4
