"","id","wave","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","news","news_like","att_imp_1","att_imp_2","att_imp_3","att_imp_4","att_imp_5","att_str_1","att_str_2","att_str_3","att_str_4","att_str_5","ft_far","ft_pis","ft_sld","ft_lw","ft_rw","ft_women","ft_rel","ft_eu","ft_econ","stupid_far","stupid_women","stupid_rel","stupid_eu","stupid_econ","under_far","under_pis","under_sld","under_lw","under_rw","under_women","under_rel","under_eu","under_econ","malvol_gov_1","malvol_gov_2","malvol_gov_3","malvol_gov_4","malvol_gov_5","malvol_op_1","malvol_op_2","malvol_op_3","malvol_op_4","malvol_op_5","comp_1","comp_2","comp_3","comp_4","perpol_1","perpol_2","perpol_3","perpol_4","att_str","att_imp","ft_party_op","ft_ideo_op","ft","under_party_op","under_ideo_op","under","stupid","malvol_1","malvol_2","malvol_3","malvol_4","malvol_5","malvol","comp","perpol","know","know_1","know_2","know_3","know_4","know_5","know_fac","know_fac_1","know_fac_2","know_fac_3","know_fac_4","ptc","ptc_1","ptc_2","ptc_3","ptc_4","ptc_5","ptc_6","ptc_7","ptc_8","stupid_lw","stupid_pis","stupid_rw","stupid_sld","well_act","well_act_1","well_act_2","well_act_3","well_act_4","well_act_5","well_feel","well_feel_1","well_feel_2","well_feel_3","well_feel_4","well_feel_5","well_feel_6","know_r","know_fac_r","ptc_r","att_str_r","att_imp_r","ft_r","under_r","stupid_r","malvol_r","comp_r","perpol_r","well_act_r","well_feel_r","news_r","news_like_r"
"1583","792",1,7234,"Male","Age: 25–34","Education: Graduate school",3,4,4,3,5,3,5,3,2606,1677,86,32,79,9,3,33,0.28125,38.8639964788732,1.03125,2.55555555555556,4,NA,1,"More News - Experiment","Anti",2.46875,0.09375,5,2,3,4,5,5,5,4,3,5,99,67,NA,NA,61,61,70,59,52,5,NA,2,2,NA,1,3,NA,NA,3,2,4,3,3,5,5,5,3,3,NA,NA,NA,NA,NA,1,1,0,1,4,4,6,5,4.25,3.5,67,61,68.1666666666667,3,3,19,3.5,5,5,5,4,4,4.6,0.75,4.75,2.6,2,4,1,4,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,5,4,NA,1.8,4,1,1,3,0,2.5,3,3,2,2,3,2,36.6666666666667,75,0,54.1666666666667,41.6666666666667,68.1666666666667,34.493670886076,41.6666666666667,66.6666666666667,12.5,62.5,14.2857142857143,36.1111111111111,22.394098744579,2.4299476801274
"1584","792",2,7234,"Male","Age: 25–34","Education: Graduate school",3,4,4,3,5,3,5,3,2606,1677,86,32,79,9,3,33,0.28125,38.8639964788732,1.03125,2.55555555555556,4,NA,1,"More News - Experiment","Anti",2.46875,0.09375,6,4,4,5,5,5,5,5,4,5,99,55,NA,NA,58,59,59,60,58,4,4,4,4,4,1,3,NA,NA,4,3,3,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,5,5,5,5,4.75,4.75,55,58,64.6666666666667,3,4,19.3333333333333,4.5,4,3,3,4,4,3.6,0,5,2.6,2,4,1,4,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,5,4,NA,1.8,4,1,1,3,0,2.5,3,3,2,2,3,2,36.6666666666667,75,0,62.5,62.5,64.6666666666667,35.126582278481,58.3333333333333,50,0,66.6666666666667,14.2857142857143,36.1111111111111,22.394098744579,2.4299476801274
"1585","793",1,7235,"Male","Age: 18–24","Education: High school",7,8,5,2,5,4,1,3,8988,4732,89,89,212,9,45,0,0.101123595505618,38.4521285013451,0,1.55555555555556,4,NA,1,"More News - Experiment","Pro",2.38202247191011,0.50561797752809,6,4,5,4,7,3,4,2,4,5,78,NA,49,NA,20,79,83,36,76,3,NA,2,2,NA,1,NA,3,NA,2,5,4,6,3,NA,NA,NA,NA,NA,4,5,5,4,3,1,3,5,2,4,5,5,4,3.25,4.75,49,NA,66,3,NA,22.5,2.5,4,5,5,3,4,4.2,2.75,4.5,1.2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,3,5.2,4,2,7,6,7,2.83333333333333,3,6,2,1,2,3,13.3333333333333,25,0,37.5,62.5,66,41.1392405063291,25,60,45.8333333333333,58.3333333333333,62.8571428571429,41.6666666666667,21.7491270652339,11.0960715655063
"1586","793",2,7235,"Male","Age: 18–24","Education: High school",7,8,5,2,5,4,1,3,8988,4732,89,89,212,9,45,0,0.101123595505618,38.4521285013451,0,1.55555555555556,4,NA,1,"More News - Experiment","Pro",2.38202247191011,0.50561797752809,2,3,3,5,7,5,4,5,3,6,61,NA,77,NA,87,79,56,85,83,2,4,3,3,2,3,NA,3,NA,4,5,2,5,6,0,0,0,0,0,6,5,4,4,2,2,5,2,2,5,5,6,4,4.25,3.25,77,NA,72.375,3,NA,18.25,3,6,5,4,3,5,4.6,2.75,5,1.2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,3,5.2,4,2,7,6,7,2.83333333333333,3,6,2,1,2,3,13.3333333333333,25,0,54.1666666666667,37.5,72.375,33.0696202531646,33.3333333333333,66.6666666666667,45.8333333333333,66.6666666666667,62.8571428571429,41.6666666666667,21.7491270652339,11.0960715655063
"1587","794",1,7405,"Male","Age: 25–34","Education: Graduate school",1,2,0,1,8,3,8,3,35223,20100,89,83,689,25,68,0,0.301204819277108,38.1384693704395,0,2.77777777777778,4,1,NA,"More News - Control","Anti",8.30120481927711,0.819277108433735,5,7,7,5,7,6,7,7,5,7,85,75,NA,NA,65,80,43,72,42,7,NA,2,6,NA,1,4,NA,NA,4,2,4,1,5,3,3,4,4,5,NA,NA,NA,NA,NA,4,4,3,4,6,5,6,7,6.25,6,75,65,68.0833333333333,4,4,17.1666666666667,5.5,3,3,4,3,2,3,3.75,6,5.4,6,5,6,5,5,4,1,1,1,1,3,1,0,1,0,1,0,0,0,NA,4,2,NA,2.4,3,1,1,2,5,1.66666666666667,1,3,1,1,1,3,83.3333333333333,100,37.5,87.5,83.3333333333333,68.0833333333333,31.0126582278481,75,40,62.5,83.3333333333333,22.8571428571429,22.2222222222222,47.518800498736,16.2274409802569
"1588","794",2,7405,"Male","Age: 25–34","Education: Graduate school",1,2,0,1,8,3,8,3,35223,20100,89,83,689,25,68,0,0.301204819277108,38.1384693704395,0,2.77777777777778,4,1,NA,"More News - Control","Anti",8.30120481927711,0.819277108433735,7,6,7,4,7,7,6,7,5,7,82,76,NA,NA,82,100,49,100,57,1,6,2,6,2,2,5,NA,NA,3,1,6,1,6,2,2,6,4,5,0,0,0,0,0,5,3,2,2,6,5,4,6,6.25,6,76,82,79.1666666666667,5,3,16.6666666666667,5.5,2,2,6,3,2,3,3,5.25,5.4,6,5,6,5,5,4,1,1,1,1,3,1,0,1,0,1,0,0,0,NA,4,2,NA,2.4,3,1,1,2,5,1.66666666666667,1,3,1,1,1,3,83.3333333333333,100,37.5,87.5,83.3333333333333,79.1666666666667,30.0632911392405,75,40,50,70.8333333333333,22.8571428571429,22.2222222222222,47.518800498736,16.2274409802569
"1589","795",1,5548,"Male","Age: 18–24","Education: High school",10,10,5,5,1,4,1,5,51799,19512,65,65,973,169,79,2,2.6,37.7423618634886,0.0307692307692308,3.55555555555556,4,1,NA,"More News - Control","Pro",14.9692307692308,1.21538461538462,7,7,5,5,7,6,7,5,4,7,100,NA,50,50,50,50,100,50,50,4,NA,1,1,NA,4,NA,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,1,1,4,4,0,3,0,0,4,4,4,4,5.5,6,50,50,62.5,4,4,20,2.5,1,1,1,3,3,1.8,0.75,4,3.4,4,3,4,3,3,3,1,1,0,1,1,0,0,0,0,0,0,1,0,4,NA,4,4,1.6,1,1,1,3,2,1,3,3,0,0,0,0,50,75,12.5,75,83.3333333333333,62.5,36.3924050632911,25,20,12.5,50,11.4285714285714,11.1111111111111,61.2871433477735,21.568988670699
"1590","795",2,5548,"Male","Age: 18–24","Education: High school",10,10,5,5,1,4,1,5,51799,19512,65,65,973,169,79,2,2.6,37.7423618634886,0.0307692307692308,3.55555555555556,4,1,NA,"More News - Control","Pro",14.9692307692308,1.21538461538462,7,7,6,6,7,7,7,4,4,7,99,NA,50,99,99,99,99,99,99,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,0,0,0,0,0,4,4,4,4,4,3,3,3,3,4,4,4,4,5.5,6.5,50,99,90.8333333333333,4,4,19.8333333333333,4,4,4,4,3,3,3.6,3,4,3.4,4,3,4,3,3,3,1,1,0,1,1,0,0,0,0,0,0,1,0,4,NA,4,4,1.6,1,1,1,3,2,1,3,3,0,0,0,0,50,75,12.5,75,91.6666666666667,90.8333333333333,36.0759493670886,50,50,50,50,11.4285714285714,11.1111111111111,61.2871433477735,21.568988670699
"1591","796",1,7237,"Male","Age: 35–44","Education: High school",3,2,7,7,5,8,5,1,18662,8900,87,84,219,110,12,1,1.30952380952381,38.8148893360161,0.0119047619047619,2.22222222222222,5,1,NA,"More News - Control","Anti",2.60714285714286,0.142857142857143,7,6,5,5,7,5,6,5,4,7,50,NA,NA,50,NA,70,60,50,50,1,NA,1,1,NA,6,NA,NA,6,NA,2,6,6,6,3,3,4,4,5,NA,NA,NA,NA,NA,0,0,0,0,5,5,3,5,5,5.75,NA,NA,53.75,NA,NA,27.5,1,3,3,4,3,2,3,0,4.5,4.6,5,4,5,4,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,2.6,1,1,1,3,7,1.5,1,2,3,1,1,1,70,75,0,66.6666666666667,79.1666666666667,53.75,50.6329113924051,0,40,0,58.3333333333333,25.7142857142857,19.4444444444444,23.3906229038679,3.62087357872656
"1592","796",2,7237,"Male","Age: 35–44","Education: High school",3,2,7,7,5,8,5,1,18662,8900,87,84,219,110,12,1,1.30952380952381,38.8148893360161,0.0119047619047619,2.22222222222222,5,1,NA,"More News - Control","Anti",2.60714285714286,0.142857142857143,6,4,5,5,5,6,6,6,6,7,65,NA,NA,65,NA,90,65,50,50,1,1,1,1,1,6,NA,NA,6,NA,2,6,6,6,3,3,4,5,5,0,0,0,0,0,0,0,0,2,4,6,6,5,6,5,NA,NA,64.375,NA,NA,35,1,3,3,4,2,2,2.8,0.5,5.25,4.6,5,4,5,4,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,2.6,1,1,1,3,7,1.5,1,2,3,1,1,1,70,75,0,83.3333333333333,66.6666666666667,64.375,64.873417721519,0,36.6666666666667,8.33333333333333,70.8333333333333,25.7142857142857,19.4444444444444,23.3906229038679,3.62087357872656
"1593","797",1,7238,"Male","Age: 18–24","Education: High school",0,0,4,5,5,1,5,1,28903,15230,92,64,126,18,0,0,0.28125,38.9577464788732,0,2.66666666666667,4,NA,2,"More News - Experiment","Anti",1.96875,0,4,1,4,4,4,5,5,4,5,5,0,NA,NA,48,51,50,50,48,49,4,4,NA,NA,4,1,NA,NA,2,3,3,3,2,1,7,7,7,1,1,NA,NA,NA,NA,NA,3,0,0,6,6,7,7,5,4.75,3.25,NA,51,33.4166666666667,NA,3,1.75,4,7,7,7,6,6,6.6,2.25,6.25,1.6,2,1,3,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,4,NA,3,NA,5.2,4,5,6,6,5,3.83333333333333,2,5,5,3,3,5,20,50,12.5,62.5,37.5,33.4166666666667,1.74050632911392,50,100,37.5,87.5,62.8571428571429,58.3333333333333,18.4292339438735,0
"1594","797",2,7238,"Male","Age: 18–24","Education: High school",0,0,4,5,5,1,5,1,28903,15230,92,64,126,18,0,0,0.28125,38.9577464788732,0,2.66666666666667,4,NA,2,"More News - Experiment","Anti",1.96875,0,4,4,4,4,4,4,4,4,4,4,97,NA,NA,62,60,51,59,53,55,5,4,3,3,4,5,NA,NA,3,3,6,5,5,5,4,3,2,5,5,0,0,0,0,0,4,3,3,3,4,5,3,5,4,4,NA,60,70.5,NA,3,35.0833333333333,3.75,4,3,2,2,2,2.6,3.25,4.25,1.6,2,1,3,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,4,NA,3,NA,5.2,4,5,6,6,5,3.83333333333333,2,5,5,3,3,5,20,50,12.5,50,50,70.5,65.0316455696203,45.8333333333333,33.3333333333333,54.1666666666667,54.1666666666667,62.8571428571429,58.3333333333333,18.4292339438735,0
"1595","798",1,7239,"Male","Age: 18–24","Education: High school",1,2,4,4,9,3,9,3,4886,3096,90,48,217,1,0,0,0.0208333333333333,38.9577464788732,0,1.55555555555556,4,NA,1,"More News - Experiment","Anti",4.52083333333333,0,6,4,4,5,6,5,6,5,4,5,80,80,NA,NA,50,65,50,50,50,2,2,NA,NA,1,3,3,NA,NA,5,4,6,5,6,5,6,5,2,2,NA,NA,NA,NA,NA,1,0,1,4,5,2,6,5,5,4.75,80,50,61.25,3,5,17.25,1.75,5,6,5,5,5,5.2,1.5,4.5,1.6,2,0,2,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,5,2,NA,2.4,1,1,1,2,7,6.16666666666667,7,7,5,6,6,6,20,75,0,66.6666666666667,62.5,61.25,31.1708860759494,12.5,76.6666666666667,25,58.3333333333333,22.8571428571429,97.2222222222222,34.232006527048,0
"1596","798",2,7239,"Male","Age: 18–24","Education: High school",1,2,4,4,9,3,9,3,4886,3096,90,48,217,1,0,0,0.0208333333333333,38.9577464788732,0,1.55555555555556,4,NA,1,"More News - Experiment","Anti",4.52083333333333,0,6,4,5,5,6,5,5,4,4,6,77,55,NA,NA,52,65,64,53,50,2,2,2,2,2,2,2,NA,NA,5,4,3,5,5,5,6,5,3,3,0,0,0,0,0,4,0,2,3,5,4,6,4,4.5,5,55,52,58.6666666666667,2,5,16.25,2,5,6,5,4,4,4.8,2.25,4.75,1.6,2,0,2,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,5,2,NA,2.4,1,1,1,2,7,6.16666666666667,7,7,5,6,6,6,20,75,0,58.3333333333333,66.6666666666667,58.6666666666667,29.2721518987342,16.6666666666667,70,37.5,62.5,22.8571428571429,97.2222222222222,34.232006527048,0
"1597","799",1,7240,"Male","Age: 18–24","Education: Some college",5,5,6,7,3,7,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,5,1,NA,"More News - Control","Pro",NA,NA,5,4,4,5,5,5,4,4,4,5,51,NA,74,65,NA,50,50,50,50,4,NA,4,4,NA,1,NA,1,1,NA,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4.25,4.5,74,65,59.1666666666667,1,1,9.33333333333333,4,4,4,4,3,3,3.6,3.75,4,2.2,7,0,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,NA,NA,4,4.4,4,5,4,4,5,3,4,4,2,2,3,3,30,50,0,54.1666666666667,58.3333333333333,59.1666666666667,16.1392405063291,50,50,62.5,50,51.4285714285714,44.4444444444444,NA,NA
"1598","799",2,7240,"Male","Age: 18–24","Education: Some college",5,5,6,7,3,7,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,5,1,NA,"More News - Control","Pro",NA,NA,4,4,4,4,4,4,4,4,4,4,65,NA,67,71,NA,51,52,50,52,4,4,4,4,4,4,NA,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,67,71,62.75,4,4,14.1666666666667,4,4,4,4,3,3,3.6,3,4,2.2,7,0,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,NA,NA,4,4.4,4,5,4,4,5,3,4,4,2,2,3,3,30,50,0,50,50,62.75,25.3164556962025,50,50,50,50,51.4285714285714,44.4444444444444,NA,NA
"1599","800",1,7242,"Female","Age: 55+","Education: High school",3,1,6,6,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77777777777778,4,1,NA,"More News - Control","Anti",NA,NA,7,7,7,6,7,7,7,7,7,7,100,NA,NA,48,NA,99,86,97,53,4,NA,4,4,NA,1,NA,NA,5,NA,1,4,3,4,7,7,4,3,3,NA,NA,NA,NA,NA,3,2,1,6,6,7,7,7,7,6.75,NA,NA,91.875,NA,NA,51.5,4,7,7,4,4,4,5.2,3,6.75,4.2,6,3,4,5,3,4,1,1,1,1,3,1,1,0,1,0,0,0,0,4,NA,NA,NA,1.8,1,1,1,3,3,3.16666666666667,3,3,4,0,5,4,63.3333333333333,100,37.5,100,95.8333333333333,91.875,96.2025316455696,50,76.6666666666667,50,95.8333333333333,14.2857142857143,47.2222222222222,NA,NA
"1600","800",2,7242,"Female","Age: 55+","Education: High school",3,1,6,6,5,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77777777777778,4,1,NA,"More News - Control","Anti",NA,NA,7,3,7,5,7,7,4,7,4,7,99,NA,NA,50,NA,99,99,99,99,4,1,4,1,4,1,NA,NA,4,NA,1,4,1,3,7,7,7,1,1,0,0,0,0,0,3,4,3,3,4,7,6,6,5.5,5.5,NA,NA,99,NA,NA,50.625,3.25,7,7,7,6,6,6.6,3.25,5.75,4.2,6,3,4,5,3,4,1,1,1,1,3,1,1,0,1,0,0,0,0,4,NA,NA,NA,1.8,1,1,1,3,3,3.16666666666667,3,3,4,0,5,4,63.3333333333333,100,37.5,75,75,99,94.5411392405063,37.5,100,54.1666666666667,79.1666666666667,14.2857142857143,47.2222222222222,NA,NA
"1601","801",1,7245,"Female","Age: 18–24","Education: High school",5,5,5,5,1,8,1,8,20919,17062,90,73,650,31,18,7,0.424657534246575,38.7111711364074,0.0958904109589041,4.66666666666667,4,NA,1,"More News - Experiment","Pro",8.9041095890411,0.246575342465753,5,4,7,7,5,5,7,6,7,6,50,50,50,50,50,50,50,50,50,1,4,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,1,3,4,4,4,4,6.25,5.75,50,50,50,4,4,11.6666666666667,2.5,4,4,4,3,3,3.6,1.25,4,5.2,4,6,4,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2.4,2,8,1,1,0,0.666666666666667,1,1,0,1,1,0,80,50,0,87.5,79.1666666666667,50,20.5696202531646,25,50,20.8333333333333,50,22.8571428571429,5.55555555555556,49.1186165253106,5.97642814739657
"1602","801",2,7245,"Female","Age: 18–24","Education: High school",5,5,5,5,1,8,1,8,20919,17062,90,73,650,31,18,7,0.424657534246575,38.7111711364074,0.0958904109589041,4.66666666666667,4,NA,1,"More News - Experiment","Pro",8.9041095890411,0.246575342465753,6,6,7,7,7,7,5,6,7,7,50,49,48,51,48,48,52,49,49,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,2,4,4,7,4,6.25,6.5,48,51,49.8333333333333,4,4,11.6666666666667,1.5,4,4,4,3,3,3.6,0.5,4.75,5.2,4,6,4,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2.4,2,8,1,1,0,0.666666666666667,1,1,0,1,1,0,80,50,0,87.5,91.6666666666667,49.8333333333333,20.5696202531646,8.33333333333333,50,8.33333333333333,62.5,22.8571428571429,5.55555555555556,49.1186165253106,5.97642814739657
"1603","802",1,7412,"Male","Age: 35–44","Education: High school",6,9,5,5,1,4,1,8,43033,27106,88,82,561,41,5,0,0.5,38.8967708691171,0,6.77777777777778,4,NA,1,"More News - Experiment","Pro",6.84146341463415,0.0609756097560976,7,4,7,7,7,7,4,6,7,7,52,NA,31,37,29,45,43,41,35,7,NA,4,5,NA,2,NA,4,4,5,6,7,6,5,NA,NA,NA,NA,NA,1,4,1,7,7,6,6,6,6,6,6,6,6,6,6.25,31,37,39.8333333333333,4,4,12.6666666666667,5.75,1,4,1,0,0,1.2,6,6,6.4,7,6,7,6,6,3,1,0,1,1,4,0,0,1,1,0,1,0,1,4,NA,4,4,4.2,8,8,2,3,0,1.5,4,4,0,0,0,1,100,75,50,83.3333333333333,87.5,39.8333333333333,22.4683544303797,79.1666666666667,10,100,83.3333333333333,48.5714285714286,19.4444444444444,43.1701898911456,1.60498154298837
"1604","802",2,7412,"Male","Age: 35–44","Education: High school",6,9,5,5,1,4,1,8,43033,27106,88,82,561,41,5,0,0.5,38.8967708691171,0,6.77777777777778,4,NA,1,"More News - Experiment","Pro",6.84146341463415,0.0609756097560976,7,7,7,7,7,7,4,7,7,7,52,NA,45,52,48,70,75,87,94,4,4,4,4,4,4,NA,5,4,4,5,4,4,5,0,0,0,0,0,4,5,3,7,7,0,0,0,0,4,6,5,5,6.25,7,45,52,60.6666666666667,5,4,12.3333333333333,5.5,4,5,3,0,0,2.4,0,5,6.4,7,6,7,6,6,3,1,0,1,1,4,0,0,1,1,0,1,0,1,4,NA,4,4,4.2,8,8,2,3,0,1.5,4,4,0,0,0,1,100,75,50,87.5,100,60.6666666666667,21.8354430379747,75,30,0,66.6666666666667,48.5714285714286,19.4444444444444,43.1701898911456,1.60498154298837
"1605","803",1,7249,"Male","Age: 45–54","Education: Vocational degree",10,10,10,10,1,9,1,9,13292,7742,25,25,240,1,0,0,0.04,38.9577464788732,0,2.11111111111111,6,1,NA,"More News - Control","Pro",9.6,0,2,7,7,6,5,6,7,6,6,6,99,NA,99,99,NA,99,99,90,99,1,NA,1,1,NA,1,NA,4,6,NA,6,2,2,2,NA,NA,NA,NA,NA,7,7,7,1,2,5,1,0,6,5,7,7,7,6.25,5.5,99,99,98.25,4,6,20.1666666666667,1,7,7,7,6,5,6.4,3,6.5,5.8,6,4,7,6,6,2,1,0,1,0,5,1,0,1,1,1,1,0,0,1,NA,NA,1,2.4,1,2,1,1,7,4.83333333333333,6,7,3,3,5,5,90,50,62.5,87.5,75,98.25,36.7088607594937,0,96.6666666666667,50,91.6666666666667,22.8571428571429,75,50.8483006073431,0
"1606","803",2,7249,"Male","Age: 45–54","Education: Vocational degree",10,10,10,10,1,9,1,9,13292,7742,25,25,240,1,0,0,0.04,38.9577464788732,0,2.11111111111111,6,1,NA,"More News - Control","Pro",9.6,0,4,7,7,6,2,4,7,6,5,7,92,NA,48,89,NA,47,48,50,97,1,1,1,1,1,7,NA,4,2,NA,1,7,7,7,0,0,0,0,0,2,7,1,1,7,6,6,6,6,7,1,7,7,5.5,6,48,89,73.1666666666667,4,2,18.5,1,2,7,1,6,0,3.2,6,5.5,5.8,6,4,7,6,6,2,1,0,1,0,5,1,0,1,1,1,1,0,0,1,NA,NA,1,2.4,1,2,1,1,7,4.83333333333333,6,7,3,3,5,5,90,50,62.5,75,83.3333333333333,73.1666666666667,33.5443037974684,0,43.3333333333333,100,75,22.8571428571429,75,50.8483006073431,0
"1607","804",1,7254,"Female","Age: 25–34","Education: Graduate school",3,3,6,6,4,7,5,7,25374,13103,90,84,573,312,53,2,3.71428571428571,38.3267940979208,0.0238095238095238,3.22222222222222,3,NA,1,"More News - Experiment","Anti",6.82142857142857,0.630952380952381,3,4,5,6,6,3,4,5,7,6,75,70,NA,61,NA,62,64,63,71,4,5,NA,NA,4,3,2,NA,5,NA,3,3,3,4,1,1,4,3,3,NA,NA,NA,NA,NA,1,1,2,1,6,4,6,5,4.75,4.5,70,NA,68.75,2,NA,20.875,4.25,1,1,4,4,4,2.8,1.25,5.25,5.4,6,5,5,6,5,3,1,1,1,0,5,1,1,1,1,1,0,0,0,1,2,NA,NA,3,4,2,2,2,5,3,2,4,3,4,2,3,83.3333333333333,75,62.5,62.5,58.3333333333333,68.75,38.0537974683544,54.1666666666667,36.6666666666667,20.8333333333333,70.8333333333333,31.4285714285714,44.4444444444444,43.1050249135049,13.2643075777738
"1608","804",2,7254,"Female","Age: 25–34","Education: Graduate school",3,3,6,6,4,7,5,7,25374,13103,90,84,573,312,53,2,3.71428571428571,38.3267940979208,0.0238095238095238,3.22222222222222,3,NA,1,"More News - Experiment","Anti",6.82142857142857,0.630952380952381,4,5,3,6,5,5,5,4,6,6,48,50,NA,43,NA,58,55,54,58,1,2,2,2,2,4,4,NA,6,NA,3,5,4,5,1,1,5,3,3,0,0,0,0,0,2,2,2,2,6,2,2,5,5,4.5,50,NA,52.625,4,NA,15.125,3,1,1,5,4,4,3,2,3.75,5.4,6,5,5,6,5,3,1,1,1,0,5,1,1,1,1,1,0,0,0,1,2,NA,NA,3,4,2,2,2,5,3,2,4,3,4,2,3,83.3333333333333,75,62.5,66.6666666666667,58.3333333333333,52.625,27.1360759493671,33.3333333333333,40,33.3333333333333,45.8333333333333,31.4285714285714,44.4444444444444,43.1050249135049,13.2643075777738
"1609","805",1,5417,"Male","Age: 18–24","Education: High school",4,3,4,3,5,1,7,1,2606,2243,118,24,230,4,1,0,0.166666666666667,38.9160798122065,0,0.555555555555556,4,1,NA,"More News - Control","Anti",9.58333333333333,0.0416666666666667,7,7,5,5,7,6,7,4,4,7,79,NA,NA,NA,59,50,59,49,52,4,NA,4,4,NA,4,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,2,2,2,3,4,5,4,4,5.25,6,NA,59,63.5,NA,2,28.3333333333333,4,4,4,4,3,3,3.6,2.25,4.25,3,4,2,4,3,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,3.4,2,2,2,4,7,3.33333333333333,4,4,3,3,3,3,43.3333333333333,75,0,70.8333333333333,83.3333333333333,63.5,52.2151898734177,50,50,37.5,54.1666666666667,37.1428571428571,50,50.8082181298114,1.10694031181824
"1610","805",2,5417,"Male","Age: 18–24","Education: High school",4,3,4,3,5,1,7,1,2606,2243,118,24,230,4,1,0,0.166666666666667,38.9160798122065,0,0.555555555555556,4,1,NA,"More News - Control","Anti",9.58333333333333,0.0416666666666667,6,5,4,7,6,5,5,4,4,5,51,NA,NA,NA,47,61,62,55,52,4,4,4,4,4,4,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3,3,3,3,5,4,4,4,4.5,5.5,NA,47,51.8333333333333,NA,4,19.6666666666667,4,4,4,4,3,3,3.6,3,4.25,3,4,2,4,3,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,4,NA,3.4,2,2,2,4,7,3.33333333333333,4,4,3,3,3,3,43.3333333333333,75,0,58.3333333333333,75,51.8333333333333,35.7594936708861,50,50,50,54.1666666666667,37.1428571428571,50,50.8082181298114,1.10694031181824
"1611","806",1,7264,"Female","Age: 45–54","Education: Graduate school",10,10,7,7,1,9,1,9,11351,5944,88,84,294,487,1,31,5.79761904761905,38.9458417169684,0.369047619047619,2.66666666666667,4,NA,1,"More News - Experiment","Pro",3.5,0.0119047619047619,1,6,6,5,5,6,6,6,5,6,92,NA,75,50,NA,74,50,50,25,4,6,NA,NA,2,2,NA,2,4,NA,5,4,4,6,NA,NA,NA,NA,NA,6,5,5,3,4,2,2,2,4,6,6,6,6,5.75,4.5,75,50,61.0833333333333,2,4,18.5833333333333,4,6,5,5,4,3,4.6,2.5,6,5.2,6,5,4,6,5,3,1,0,1,1,3,1,0,1,0,0,0,0,1,5,NA,NA,5,3.8,8,1,1,2,7,1.33333333333333,2,2,1,1,1,1,80,75,37.5,79.1666666666667,58.3333333333333,61.0833333333333,33.7025316455696,50,66.6666666666667,41.6666666666667,83.3333333333333,42.8571428571429,16.6666666666667,29.0241363353953,0.320906373927246
